text	root	ending	clitic	partofspeech	form
Simmile	Simm	le		H	sg all
Hendrik	Hendrik	0		H	sg n
Mihkel	Mihkel	0		H	sg n
Vunk	Vunk	0		H	sg n
Kaske	Kask	0		H	sg g
Kopli	Kopli	0		H	sg n
Thomsonile	Thomson	le		H	sg all
Lauritil	Lauritil	l		H	sg n
Tallinna	Tallinna	0		H	sg n
Pärnit	Pärnit	0		H	sg n
Vastopähil	Vastopäh	l		H	sg ad
Jõntsi	Jõntsi	0		H	sg n
Pella	Pella	0		H	sg n
Koonga	Koonga	0		H	sg n
Juri	Juri	0		H	sg n
müinud	müü	nud		V	nud
Triino	Triino	0		H	sg n
taale	tema	le		S	sg all
Simmi	Simm	0		H	sg g
Thalmann	Thalmann	0		H	sg n
Vastopähle	Vastopäh	le		H	sg all
väsind	väsi	nud		V	nud
väsind	väsi=nu	d		S	pl n
väsind	väsinud	0		A	
väsind	väsinud	0		A	sg n
väsind	väsinud	d		A	pl n
kirku	kirik	0		S	sg g
Liisu	Liisu	0		H	sg n
paasa	paas	0		S	pl p
Melki	Melki	0		H	sg n
Riisanile	Riisan	le		H	sg all
Jaan	Jaan	0		H	sg n
Thomsonil	Thomson	l		H	sg ad
Vanaannuse	Vanaannuse	0		H	sg n
Hoovikohtu	Hoovikohtu	0		H	sg n
Tamberg	Tamberg	0		H	sg n
Kingust	Kingu	t		H	sg p
Triinat	Triina	t		H	sg p
kreiskohtu	kreiskohtu	0		H	sg n
Paka	Paka	0		H	sg n
Liisot	Liiso	t		H	sg p
Kiisa	Kiisa	0		H	sg n
Vastopä-Ado	Vastopä-Ado	0		H	sg n
Mihklelt	Mihklelt	0		H	sg n
Paulberg	Paulberg	0		H	sg n
Lõmpsi	Lõmpsi	0		H	sg n
Lihula	Lihula	0		H	sg n
külast	küla	t		H	sg p
Pärniti	Pärnit	0		H	sg g
Kiisal	Kiisa	l		H	sg ad
Mari	Mari	0		H	sg n
ütelusi	ütlus	0		S	pl p
Jo	ju	0		D	
Kureselle	Kureselle	0		H	sg n
Vuncki	Vunck	0		H	sg g
Rõigas	Rõigas	0		H	sg n
kaebduse	kaebus	0		S	sg g
ütelused	ütlus	0		S	sg n
Naissonist	Naisson	t		H	sg p
valitsususe	valitsus	0		S	sg g
Pernitit	Pernit	t		H	sg p
Kööseli	Kööseli	0		H	sg n
Lõmps	Lõmps	0		H	sg n
Ado	Ado	0		H	sg n
Tõnis	Tõnis	0		H	sg n
külas	külas	s		H	sg n
Vunkil	Vunk	l		H	sg ad
Ditmari	Ditmari	0		H	sg n
Bernit	Bernit	0		H	sg n
Kai	Kai	0		H	sg n
Vee	Vee	0		H	sg n
Keblaste	Keblaste	0		H	sg n
Tächt	Tächt	0		H	sg n
Reigasi	Reigas	0		H	sg g
Viljakile	Viljak	le		H	sg all
Lülle	Lülle	0		H	sg n
kümmend	kümmend	0		N	sg n
Täieealiste	Täieealiste	te		H	sg n
Kingu	Kingu	0		H	sg n
keeldusest	keeld	st		S	sg el
Keiserliku	Keiserliku	0		H	sg n
karjasmaad	karja_maa	0		S	sg p
leppisivad	leppi	sid		V	sid
Naisson	Naisson	0		H	sg n
valla	valla	0		H	sg n
Teder	Teder	0		H	sg n
Se	see	0		P	sg n
jo	ju	0		D	
kõvaste	kõvasti	0		D	
Parasmaa	Parasmaa	0		H	sg n
akanud	hakka	nud		V	nud
Luksil	Luksil	0		H	sg n
Ostmann	Ostmann	0		H	sg n
karjasma	karja_maa	0		S	sg g
Vastopähe	Vastopäh	0		H	sg g
Kuresella	Kuresella	0		H	sg n
Simm	Simm	0		H	sg n
Peter	Peter	0		H	sg n
Perniti	Pernit	0		H	sg g
Vatopähile	Vatopähile	0		H	sg n
valla-	valla-	0		H	sg n
Soontakist	Soontak	t		H	sg p
heino	hein	u		S	pl p
Hans	Hans	0		H	sg n
Rätsepp	Rätsepp	0		H	sg n
Rõõt	Rõõt	0		H	sg n
Rätseppa	Rätsep	0		H	sg g
Berniti	Bernit	0		H	sg g
Kuresele	Kuresele	le		H	sg n
Vilipsoni	Vilipson	0		H	sg g
Karl	Karl	0		H	sg n
Marguse	Marguse	0		H	sg n
Jüri	Jüri	0		H	sg n
Pernitil	Pernit	l		H	sg ad
Pernitiga	Pernit	ga		H	sg kom
Mariga	Mari	ga		H	sg kom
½	½	0		N	?
Annuson	Annuson	0		H	sg n
Siimoni	Siimoni	0		H	sg n
J.	J.	0		Y	sg n
küla	küla	0		H	sg n
Vekkmann	Vekkmann	0		H	sg n
Vastopäh	Vastopäh	0		H	sg n
Vekkmanniga	Vekkmann	ga		H	sg kom
valda	valda	0		H	sg n
Veltmann	Veltmann	0		H	sg n
kaivasid	kaeba	sid		V	sid
D.	D.	0		Y	sg n
Peetermanni	Peetermann	0		H	sg g
Ott	Ott	0		H	sg n
Mihkelt	Mihkel	t		H	sg p
Annusson	Annusson	0		H	sg n
karjasmaal	karja_maa	l		S	sg ad
Reigasil	Reigas	l		H	sg ad
Thomson	Thomson	0		H	sg n
Ansijaani	Ansijaani	0		H	sg n
Vastopä	Vastopä	0		H	sg n
Nöörmann	Nöörmann	0		H	sg n
vallast	valla	t		H	sg p
arvasivad	arva	sivad		V	sid
Madis	Madis	0		H	sg n
kaebdus	kaebus	0		S	sg n
Raadema	Raadema	0		H	sg n
Jaani	Jaan	0		H	sg g
Kustas	Kustas	0		H	sg n
Reigas	Reigas	0		H	sg n
Nehatu	Nehatu	0		H	sg n
Saumann	Saumann	0		H	sg n
Fritzu	Fritzu	0		H	sg n
Rätsepaga	Rätsep	ga		H	sg kom
Rätsep	Rätsep	0		H	sg n
andsivad	and	sid		V	sid
Kaski	Kask	0		H	sg g
Siimon	Siimon	0		H	sg n
Mihklele	Mihkel	le		H	sg all
jautatud	jaota	tud		V	tud
Viljaki	Viljak	0		H	sg g
Von	Von	0		H	sg n
Rätsepalt	Rätsep	t		H	sg p
Pikk	Pikk	0		H	sg n
Koonga-Võringi	Koonga-Võringi	0		H	sg n
Pitkmanni	Pitkmanni	0		H	sg n
Tähtile	Täht	le		H	sg all
Kukkiga	Kukk	ga		H	sg kom
Vilipson	Vilipson	0		H	sg n
Peetermannil	Peetermann	l		H	sg ad
Thalmanni	Thalmanni	0		H	sg n
Vunkile	Vunk	le		H	sg all
Soontakile	Soontak	le		H	sg all
karjasmaa	karja_maa	0		S	sg n
Rõõtu	Rõõt	0		H	sg g
Tambergi	Tamberg	0		H	sg g
Aga	Aga	0		H	sg n
Kukke	Kukk	0		H	sg g
võerastele	võõras	tele		S	sg all
Põderile	Põder	le		H	sg all
muido	muidu	0		D	
sillakohtu	sillakohtu	0		H	sg n
Niibo	Niibo	0		H	sg n
Vunki	Vunk	0		H	sg g
Hindrik	Hindrik	0		H	sg n
Kaskile	Kask	le		H	sg all
Soontaki	Soontak	0		H	sg g
R.	R.	0		Y	sg n
Kõrgmann	Kõrgmann	0		H	sg n
Mihkli	Mihkli	0		H	sg n
Paasa	paas	0		S	pl p
Triina	Triina	0		H	sg n
nädali	nädal	0		S	sg g
Riisani	Riisan	0		H	sg g
Mihkle	Mihkel	le		H	sg all
Vilipsonil	Vilipsonil	l		H	sg n
