text	root	ending	clitic	partofspeech	form
Peepsi	Peepsi	0		H	sg n
Voivot	Voivot	0		H	sg n
Rõischov	Rõischov	0		H	sg n
Kekischeva	Kekischeva	0		H	sg n
Kusmin	Kusma	0		H	sg g
lubanuvad	luba	sid		S	pl p
lubanuvad	luba	sid		V	sid
järves	järves	s		H	sg n
Otto	Otto	0		H	sg n
Savostkina	Savostkin	0		H	sg g
Maltsov	Maltsov	0		H	sg n
Galafejev	Galafejev	0		H	sg n
Archipovi	Archipovi	0		H	sg n
Raud	Raud	0		H	sg n
Peten	Peten	0		H	sg n
Lane	Lane	0		H	sg n
Siimu	Siim	0		H	sg g
Marja	Marja	0		H	sg n
Mura	Mura	0		H	sg n
Kalevile	Kalev	le		H	sg all
I.	I.	0		Y	sg n
Raul	Raul	0		H	sg n
Semon	Semon	0		H	sg n
Aleksei	Aleksei	0		H	sg n
Truuts	Truuts	0		H	sg n
Kook	Kook	0		H	sg n
Jonas	Jonas	0		H	sg n
Sadovtschik	Sadovtschik	0		H	sg n
Paul	Paul	0		H	sg n
Jakovleva	Jakovleva	0		H	sg n
Gluharov	Gluharov	0		H	sg n
Vasili	Vasili	0		H	sg n
valda	valda	0		H	sg n
Rattmaem	Rattmaem	0		H	sg n
läksivad	mine	sid		V	sid
Petr	Petr	0		H	sg n
Ossipovile	Ossip	le		H	sg all
Kusta	Kusta	0		H	sg n
Nautras	Nautras	0		H	sg n
Kuulus	Kuulus	0		H	sg n
Duhov	Duhov	0		H	sg n
Sibul	Sibul	0		H	sg n
vallast	vallast	st		H	sg n
Ostrale	Ostra	le		H	sg all
Alexander	Alexander	0		H	sg n
Riidmas	Riidma	0		H	sg g
Anrejev	Anrejev	0		H	sg n
Toomas	Toomas	0		H	sg n
Tschikin	Tschikin	0		H	sg n
Rootsikülas	Rootsi	0		H	sg g
Tehvanile	Tehvani	le		H	sg all
Mustvee	Mustvee	0		H	sg n
Jakob	Jakob	0		H	sg n
Mällsonil	Mällson	l		H	sg ad
Peetsi	Peeter	0		H	sg n
tagase	taha	0		K	
Semen	Semen	0		H	sg n
Kusikuga	Kusik	ga		H	sg kom
August	August	0		H	sg n
Matfei	Matfei	0		H	sg n
Vojeikovile	Vojeikov	le		H	sg all
himo	himu	0		S	sg g
himo	himu	0		S	sg n
himo	himu	0		S	sg p
Vilipule	Vilip	le		H	sg all
Tõnis	Tõnis	0		H	sg n
Paeole	Paeole	0		H	sg n
kiuso	kius	0		S	adt
kiuso	kius	0		S	sg g
kiuso	kius	0		S	sg p
tänavo	tänavu	0		D	
Andrei	Andrei	0		H	sg n
talorahva	talu_rahvas	0		S	sg g
Jaani	Jaani	0		H	sg n
Maeaperemees	Maeaperemees	0		H	sg n
Juhan	Juhan	0		H	sg n
Osip	Osip	0		H	sg n
Pahomov	Pahomov	0		H	sg n
Matjama	Matjama	0		H	sg n
Daniel	Daniel	0		H	sg n
Naelaverest	Naelaverest	st		H	sg n
Kaupmehe	Kaupmehe	0		H	sg n
Gusthav	Gusth	0		H	sg g
Mällsoni	Mällson	0		H	sg g
Fruktovile	Fruktov	le		H	sg all
Hansu	Hans	0		H	sg g
Tamm	Tamm	0		H	sg n
Savastvere	Savastvere	0		H	sg n
Orrase	Orras	0		H	sg g
Nemets	Nemets	0		H	sg n
Nõmm	Nõmm	0		H	sg n
jäeda	jää	da		V	da
Tamme	Tamme	0		H	sg n
Miisnale	Miisna	le		H	sg all
Emilie	Emilie	0		H	sg n
Till	Till	0		H	sg n
Afonassi	Afonassi	0		H	sg n
Ustinov	Ustinov	0		H	sg n
Bringfelt	Bringfelt	0		H	sg n
Obst	Obst	0		H	sg n
Lebedevi	Lebedev	0		H	sg g
Viljandi	Viljandi	0		H	sg n
Tschernovi	Tschernov	0		H	sg g
Kusnezovil	Kusnezov	l		H	sg ad
Elias	Elias	0		H	sg n
Mällson	Mällson	0		H	sg n
Kookiga	Kookile	ga		H	sg kom
Gustav	Gustav	0		H	sg n
Funke	Funke	0		H	sg n
Persitski	Persitski	0		H	sg n
Luningi	Luningi	n	gi	H	sg n
Sidarov	Sidarov	0		H	sg n
Villipule	Villipule	0		H	sg n
Viiraga	Viira	ga		H	sg kom
Rootschina	Rootsi	0		H	sg g
Ulanov	Ulanov	0		H	sg n
Kasõchin	Kasõchin	0		H	sg n
Tarmi	Tarmi	0		H	sg n
Rõibakov	Rõibakov	0		H	sg n
kaebduse	kaebus	0		S	sg g
Samsonovile	Samsonov	le		H	sg all
vallas	valla	s		H	sg g
Nigul	Nigul	0		H	sg n
Jekim	Jekim	0		H	sg n
Hariton	Hariton	0		H	sg n
Kurnossov	Kurnossov	0		H	sg n
omma	oma	0		P	sg g
ühtekokko	ühte_kokku	0		D	
Omedu	Omedu	0		H	sg n
Dolgov	Dolgov	0		H	sg n
Grigori	Grigori	0		H	sg n
Ossipovna	Ossipovna	0		H	sg n
Bubnovile	Bubnov	le		H	sg all
Jeva	Jeva	0		H	sg n
Oudovalt	Oudova	t		H	sg p
Tiktinnikovile	Tiktinnikov	le		H	sg all
Kaer	Kaer	0		H	sg n
Saharov	Saharov	0		H	sg n
Kononov	Kononov	0		H	sg n
Jefim	Jefim	0		H	sg n
Isakov	Isakov	0		H	sg n
Roots	Roots	0		H	sg n
Saposchnikov	Saposchnikov	0		H	sg n
Kuslomile	Kuslomile	0		H	sg n
Virkhauseni	Virkhausen	0		H	sg g
Irinja	Irinja	0		H	sg n
Vaidoveres	Vaidoveres	s		H	sg n
Lasarev	Lasarev	0		H	sg n
tõukanuvad	tõuka	sid		V	sid
Ussovile	Ussovi	le		H	sg all
Põder	Põder	0		H	sg n
Must	Must	0		H	sg n
Moisavalitseja	Moisavalitseja	0		H	sg n
Naritsale	Narits	le		H	sg all
Smirnov	Smirnov	0		H	sg n
Mikifer	Mikifer	0		H	sg n
Jegorov	Jegorov	0		H	sg n
Lavrenti	Lavreti	0		H	sg g
Kudina	Kudina	0		H	sg n
Persitzky	Persitzky	0		H	sg n
Suhovi	Suhov	0		H	sg g
London	London	0		H	sg n
Reinhold	Reinhold	0		H	sg n
Kristjan	Kristjan	0		H	sg n
Kulikovid	Kulikov	d		H	sg g
Sapantschev	Sapantschev	0		H	sg n
Krasechin	Krasechin	0		H	sg n
Funkega	Funkega	ga		H	sg n
Arhip	Arhip	0		H	sg n
aegul	aegu	0		D	
Mihkel	Mihkel	0		H	sg n
Nemetz	Nemetz	0		H	sg n
Vipper	Vipper	0		H	sg n
Kuslapuuga	Kuslap	ga		H	sg kom
Mardiga	Mardiga	ga		H	sg n
Andrejeva	Andrejeva	0		H	sg n
Fokle	Fokle	0		H	sg n
Liiso	Liiso	0		H	sg n
Tarakvere	Tarakvere	0		H	sg n
Rattasepp	Rattasepp	0		H	sg n
Krilov	Krilov	0		H	sg n
Skorohodova	Skorohodov	0		H	sg g
Leschnevile	Leschnev	le		H	sg all
Kolpakovile	Kolpakovile	0		H	sg n
Alatskivi	Alatskivi	0		H	sg n
Paapule	Paapu	le		H	sg all
keigest	kõigest	0		D	
Belova	Belova	0		H	sg n
Rootsi	Rootsi	0		H	sg n
Kükkit	Kükkit	0		H	sg n
Belovil	Belov	l		H	sg ad
Pekk	Pekk	0		H	sg n
Gross	Gross	0		H	sg n
Pagotile	Pagoti	le		H	sg all
Simoni	Simoni	0		H	sg n
Keiserliko	Keiserliko	0		H	sg n
Palalt	Palalt	lt		H	sg n
Leppikul	Leppik	l		H	sg ad
Orras	Orras	0		H	sg n
Liival	Liiv	l		H	sg ad
Koidu	Koidu	0		H	sg n
Makejevile	Makejevile	0		H	sg n
Lehbert	Lehbert	0		H	sg n
Saveljeva	Saveljev	0		H	sg g
Kolpakov	Kolpakov	0		H	sg n
Pahk	Pahk	0		H	sg n
Smirnovile	Smirnov	le		H	sg all
Nikkest	Nikke	t		H	sg p
Besduhov	Besduhov	0		H	sg n
Kaarli	Kaarli	0		H	sg n
Rossneri	Rossner	0		H	sg g
Tiheda	Tiheda	0		H	sg n
Ostaschov	Ostaschov	0		H	sg n
Schirokov	Schirokov	0		H	sg n
puutusivad	puutu	sid		V	sid
Kusnezov	Kusnezov	0		H	sg n
Peetersoni	Peeterson	0		H	sg g
Samsonoviga	Samsonov	ga		H	sg kom
Gamsina	Gamsina	0		H	sg n
Eilandiga	Eilandiga	ga		H	sg n
Ränni	Ränni	0		H	sg n
Kello	Kello	0		H	sg n
Tooma	Tooma	0		H	sg n
sillakohtule	sillakohtule	le		H	sg n
Jakovlev	Jakovlev	0		H	sg n
Verovkin	Verovkin	0		H	sg n
Tschisikov	Tschisikov	0		H	sg n
Liivale	Liiv	le		H	sg all
Madi	Madi	0		H	sg n
Kokora	Kokora	0		H	sg n
Maksim	Maksim	0		H	sg n
Kokoralt	Kokorale	t		H	sg p
Adams	Adams	0		H	sg n
väljapaluda	välja_palu	da		V	da
Arhipov	Arhipov	0		H	sg n
Fevdor	Fevdor	0		H	sg n
Kosso	Kosso	0		H	sg n
Kulikovi	Kulikov	0		H	sg g
Räbis	Räbis	0		H	sg n
Paapu	Paapu	0		H	sg n
Nasarev	Nasarev	0		H	sg n
hommiko	hommik	0		S	sg g
Kurnosov	Kurnosov	0		H	sg n
Haapsipea	Haapsipea	0		H	sg n
Kukin	Kukin	0		H	sg n
Suppa	Suppa	0		H	sg n
Marina	Marina	0		H	sg n
Kasepää	Kasepää	0		H	sg n
täieste	täiesti	0		D	
Moor	Moor	0		H	sg n
Ostaschonkovi	Ostaschonkovi	0		H	sg n
Kurillovil	Kurillov	l		H	sg ad
Makimovna	Makimova	0		H	sg g
heino	hein	u		S	pl p
Raadimõisa	Raadi	0		H	sg g
Jefimov	Jefimov	0		H	sg n
loopinuvad	loop	sid		S	pl p
loopinuvad	loopi	sid		V	sid
Kudraschovi	Kudraschov	0		H	sg g
Eplar	Eplar	0		H	sg n
N.	N.	0		Y	sg n
Kudraschova	Kudraschova	0		H	sg n
Frolov	Frolov	0		H	sg n
Johan	Johan	0		H	sg n
Rättasepp	Rättasepp	0		H	sg n
Reiliga	Reili	ga		H	sg kom
Jüri	Jüri	0		H	sg n
Scaradumov	Scaradumov	0		H	sg n
Artemi	Artemi	0		H	sg n
Goruschkin	Goruschkin	0		H	sg n
Isotov	Isotov	0		H	sg n
Alexei	Alexei	0		H	sg n
Ludvig	Ludvig	0		H	sg n
enast	ise	t		P	sg p
Ignati	Ignati	0		H	sg n
Parfejev	Parfejev	0		H	sg n
Aug	Aug	0		Y	sg n
Toomassonile	Toomassonile	0		H	sg n
õhta	õhtul	0		D	
Kübarsepp	Kübarsepp	0		H	sg n
Artamov	Artamov	0		H	sg n
Kruuts	Kruuts	0		H	sg n
Nautrasse	Nautrasse	e		H	sg n
Kalev	Kalev	0		H	sg n
naad	tema	d		P	pl n
Jerschov	Jerschov	0		H	sg n
Galafei	Galafei	0		H	sg n
Simon	Simon	0		H	sg n
Mon	Mon	0		H	sg n
Loha	Loha	0		H	sg n
Madis	Madis	0		H	sg n
Snetkov	Snetkov	0		H	sg n
jo	ju	0		D	
Pala	Pala	0		H	sg n
Turk	Turk	0		H	sg n
Nina	Nina	0		H	sg n
inimeisi	inimene	si		S	pl p
Lebedevile	Lebedev	le		H	sg all
Voivod	Voivod	d		H	sg n
Ausenbergi	Ausenberg	0		H	sg g
Samsonov	Samsonov	0		H	sg n
Maksimaga	Maksimaga	ga		H	sg n
Pulli	Pulli	0		H	sg n
Kurillov	Kurillov	0		H	sg n
kusgilgi	kuskil	0	gi	D	
Dolgoi	Dolgoi	0		H	sg n
Verovkinale	Verovkin	le		H	sg all
Stahlberg	Stahlberg	0		H	sg n
Rosenthal	Rosenthal	0		H	sg n
Peeterson	Peeterson	0		H	sg n
Muhin	Muhin	0		H	sg n
pühapaevalgi	püha_päev	l	gi	S	sg ad
Antipov	Antipov	0		H	sg n
Dmitri	Dmitri	0		H	sg n
Taevas	Taevas	0		H	sg n
Pällo	Päll	0		H	sg g
Feodorov	Feodorov	0		H	sg n
Petri	Petri	0		H	sg n
Dmitrijevna	Dmitrijevna	0		H	sg n
Abram	Abram	0		H	sg n
Kasepealt	Kasepealt	lt		H	sg n
Jekaterina	Jekaterina	0		H	sg n
riio	riid	0		S	sg g
Spiridonov	Spiridonov	0		H	sg n
Jefremov	Jefremov	0		H	sg n
Skorohodov	Skorohodov	0		H	sg n
tõstnuvad	tõst	sid		V	sid
tahtnuvad	taht	sid		V	sid
Krivzov	Krivzov	0		H	sg n
Kiseleva	Kiselev	0		H	sg g
Uint	Uint	0		H	sg n
Vasilile	Vasili	le		H	sg all
Lavreti	Lavreti	0		H	sg n
Mikita	Mikita	ta		H	sg n
Mart	Mart	0		H	sg n
Merkulin	Merkulin	0		H	sg n
Virkhausen	Virkhausen	0		H	sg n
Kulakova	Kulakov	0		H	sg g
Leego	Leego	0		H	sg n
Suhov	Suhov	0		H	sg n
Ameljanov	Ameljanov	0		H	sg n
Kräsochin	Kräsochin	0		H	sg n
Lattik	Lattik	0		H	sg n
Krimm	Krimm	0		H	sg n
Ostaschonkovile	Ostaschonkovi	le		H	sg all
Jõgi	Jõgi	0		H	sg n
Koschova	Koschov	0		H	sg g
Jefima	Jefim	0		H	sg g
Semenov	Semenov	0		H	sg n
tõotanuvad	tõota	sid		V	sid
Leppikule	Leppik	le		H	sg all
Ivanov	Ivanov	0		H	sg n
Belovi	Belov	0		H	sg g
Rõischovi	Rõischov	0		H	sg g
Mesipuule	Mesipuu	le		H	sg all
Ostra	Ostra	0		H	sg n
Stepan	Stepan	0		H	sg n
Saharovile	Saharovile	0		H	sg n
Funcke	Funcke	0		H	sg n
Kadrina	Kadrina	0		H	sg n
Marjaschin	Marjaschin	0		H	sg n
Leonti	Leonti	0		H	sg n
mino	mina	0		P	sg g
keelmata	keela	mata		V	mata
Daniila	Danila	0		H	sg g
Reilile	Reili	le		H	sg all
Gretsehin	Gretsehin	0		H	sg n
Osubuschkin	Osubuschkin	0		H	sg n
Sovokin	Sovokin	0		H	sg n
Nikifer	Nikifer	0		H	sg n
Persitzki	Persitzki	0		H	sg n
Feodor	Feodor	0		H	sg n
Bubnov	Bubnov	0		H	sg n
Laanel	Laanel	0		H	sg n
Peeter	Peeter	0		H	sg n
Mikitjev	Mikitjev	0		H	sg n
Allov	Allov	0		H	sg n
põletanuvad	põleta	sid		V	sid
leidsivad	leid	sid		V	sid
Lattikale	Lattik	le		H	sg all
Koschenov	Koschenov	0		H	sg n
keelo	keeld	0		S	sg g
Solovjev	Solovjev	0		H	sg n
Leppik	Leppik	0		H	sg n
Terra	Terra	0		H	sg n
Titischi	Titisch	0		H	sg g
Prakel	Prakel	0		H	sg n
Lutziani	Lutzian	0		H	sg g
Maksimov	Maksimov	0		H	sg n
Kiselova	Kiselev	0		H	sg g
Kulakov	Kulakov	0		H	sg n
Reinomägi	Reinomägi	0		H	sg n
Leno	Leno	0		H	sg n
Peitli	Peitli	0		H	sg n
Leeno	Leeno	0		H	sg n
Päll	Päll	0		H	sg n
Gurjan	Gurjan	0		H	sg n
Holst	Holst	0		H	sg n
annud	and	nud		V	nud
Sofronov	Sofronov	0		H	sg n
Tuustik	Tuustik	0		H	sg n
Kusovile	Kusovile	0		H	sg n
Vlasov	Vlasov	0		H	sg n
Agafia	Agafia	0		H	sg n
Vidrik	Vidrik	0		H	sg n
Enni	enne	0		K	
K.	K.	0		Y	sg n
avaldut	avalda	ut		V	tud
Sulla	Sulla	0		H	sg n
Trifin	Trifin	0		H	sg n
Heinrich	Heinrich	0		H	sg n
Kuprianov	Kuprianov	0		H	sg n
Oslov	Oslov	0		H	sg n
Borodkin	Borodkin	0		H	sg n
Vasiljev	Vasiljev	0		H	sg n
tuni	tund	0		S	sg g
Nikiferov	Nikiferov	0		H	sg n
Poltsamaa	Poltsamaa	0		H	sg n
Kulikovile	Kulikovile	0		H	sg n
Fekla	Fekla	0		H	sg n
Stepanov	Stepanov	0		H	sg n
Orlov	Orlov	0		H	sg n
Fromejev	Fromejev	0		H	sg n
A.	A.	0		Y	sg n
Kusmitsev	Kusmitsev	0		H	sg n
Ratmaem	Ratmaem	0		H	sg n
Kooki	Kooki	0		H	sg n
Kulov	Kulov	0		H	sg n
moista	mõist	0		V	o
Käer	Käer	0		H	sg n
Gamsin	Gamsin	0		H	sg n
Holtzmanni	Holtzmann	0		H	sg g
Tehvani	Tehvan	0		H	sg g
Holtsmann	Holtzmann	0		H	sg n
Vojeikov	Vojeikov	0		H	sg n
Afremov	Afremov	0		H	sg n
Adam	Adam	0		H	sg n
tagast	taga	st		A	sg el
Allik	Allik	0		H	sg n
Umblia	Umblia	0		H	sg n
Mikolajev	Mikolai	0		H	sg g
Sinitzin	Sinitzin	0		H	sg n
Krõõt	Krõõt	0		H	sg n
Pusanovi	Pusanov	0		H	sg g
Mihejev	Mihejev	0		H	sg n
Karpov	Karpov	0		H	sg n
Saul	Saul	0		H	sg n
Kusiku	Kusik	0		H	sg g
Kirtsi	Kirtsi	0		H	sg n
Juhkum	Juhkum	0		H	sg n
küla	küla	0		H	sg n
Dolgasenovile	Dolgasenov	le		H	sg all
Paide	Paide	0		H	sg n
Jürgenson	Jürgenson	0		H	sg n
õlmas	hõlm	s		S	sg in
Lutzian	Lutzian	0		H	sg n
Karpa	Karpa	0		H	sg n
Polakovile	Polakov	le		H	sg all
Kavastu	Kavastu	0		H	sg n
Tihomiroviga	Tihomirov	ga		H	sg kom
maeas	maja	s		S	sg in
Tuustikut	Tuustik	t		H	sg p
Kuslovile	Kuslovile	0		H	sg n
Jakovlevi	Jakovlevi	0		H	sg n
nähnud	näge	nud		V	nud
Danila	Danila	0		H	sg n
palito	palitu	0		S	sg g
palito	palitu	0		S	sg n
seie	siia	0		D	
äralähnud	ära_mine	nud		V	nud
Foma	Foma	0		H	sg n
Sergei	Sergei	0		H	sg n
Treifeldile	Treifeldile	0		H	sg n
Belusov	Belusov	0		H	sg n
Lätt	Lätt	0		H	sg n
Ernits	Ernits	0		H	sg n
sõimanuvad	sõima	sid		V	sid
lissab	lisa	b		V	b
Varalt	Varalt	lt		H	sg n
Kondraschov	Kondraschov	0		H	sg n
Reili	Reili	0		H	sg n
Leontile	Leonti	le		H	sg all
Onuschov	Onuschov	0		H	sg n
öölnud	ütle	nud		V	nud
Leschnev	Leschnev	0		H	sg n
Kusov	Kusov	0		H	sg n
kumbgi	kumbki	0		P	sg n
Borodkina	Borodkin	0		H	sg g
Hausenberg	Hausenberg	0		H	sg n
Koslovile	Koslov	le		H	sg all
Kudinalt	Kudina	t		H	sg p
Ilja	Ilja	0		H	sg n
Juhanson	Juhanson	0		H	sg n
Hindrik	Hindrik	0		H	sg n
Tint	Tint	0		H	sg n
Juhansonil	Juhan	l		H	sg ad
Mällsonile	Mällson	le		H	sg all
Budrasehev	Budrasehev	0		H	sg n
Läst	Läst	0		H	sg n
Nahkur	Nahkur	0		H	sg n
Sadovnikale	Sadovnik	le		H	sg all
kohtu	kohtu	0		H	sg n
Abrami	Abram	0		H	sg g
Neuland	Neuland	0		H	sg n
Benjamin	Benjamin	0		H	sg n
Peatskivi	Peatskivi	0		H	sg n
Kusik	Kusik	0		H	sg n
Siim	Siim	0		H	sg n
tahtsivad	taht	sid		V	sid
Kasepea	Kasepea	0		H	sg n
Raadi	Raadi	0		H	sg n
Magilevi	Magilevi	0		H	sg n
Polakese	Polakese	0		H	sg n
Krilovi	Krilov	0		H	sg g
Paap	Paap	0		H	sg n
Els	Els	0		H	sg n
Ann	Ann	0		H	sg n
Laht	Laht	0		H	sg n
kuda	kuidas	0		D	
Udel	Udel	0		H	sg n
Hans	Hans	0		H	sg n
Lisa	Lisa	0		H	sg n
võtsivad	võt	sid		V	sid
Reinomägile	Reinomägile	0		H	sg n
keiserliko	keiserlik	0		A	sg g
Aid	Aid	0		H	sg n
Galafejevi	Galafejev	0		H	sg g
Plotnikov	Plotnikov	0		H	sg n
Pedak	Pedak	0		H	sg n
Metsasaks	Metsasaks	0		H	sg n
Sulpov	Sulpov	0		H	sg n
Baschmakov	Baschmakov	0		H	sg n
Kusikud	Kusik	d		H	sg g
Ivan	Ivan	0		H	sg n
Siimole	Siim	le		H	sg all
Mitrofanov	Mitrofanov	0		H	sg n
Kudraschov	Kudraschov	0		H	sg n
Uheksoni	Uhekson	0		H	sg g
Nõmme	Nõmme	0		H	sg n
Johann	Johann	0		H	sg n
Mustiga	Must	ga		H	sg kom
Erm	Erm	0		H	sg n
Mesipuu	Mesipuu	0		H	sg n
Avdotja	Avdotja	0		H	sg n
moistis	mõist	is		V	s
Tehvanil	Tehvan	l		H	sg ad
Lukasse	Lukasse	sse		H	sg n
Poll	Poll	0		H	sg n
Karsubov	Karsubov	0		H	sg n
Bringfeldile	Bringfelt	le		H	sg all
Tilk	Tilk	0		H	sg n
võlgo	võlg	u		S	pl p
võlgo	võlgu	0		D	
Varal	Varal	l		H	sg n
Grosi	Grosi	0		H	sg n
Sõitschikov	Sõitschikov	0		H	sg n
maakonnas	maakonnas	s		H	sg n
sillakohtu	sillakohtu	0		H	sg n
Lättiga	Lätt	ga		H	sg kom
Ounap	Ounap	0		H	sg n
Terras	Terras	0		H	sg n
Isak	Isak	0		H	sg n
Nautrasele	Nautrasse	le		H	sg all
Veodor	Veodor	0		H	sg n
Jõe	Jõe	0		H	sg n
Maea	Maea	0		H	sg n
Nikolai	Nikolai	0		H	sg n
äraööldud	ära_ütle	dud		V	tud
Kekischev	Kekischev	0		H	sg n
Kulikov	Kulikov	0		H	sg n
maea	maja	0		S	sg g
Kuslapuu	Kuslap	0		H	sg g
Rättaseppale	Rättasepp	le		H	sg all
Saare	Saare	0		H	sg n
Tschernov	Tschernov	0		H	sg n
Kavastult	Kavastu	t		H	sg p
Ussovi	Ussovi	0		H	sg n
Ilves	Ilves	0		H	sg n
kinnipanna	kinni_pane	a		V	da
Holtzmann	Holtzmann	0		H	sg n
Pusi	Pusi	0		H	sg n
Markus	Markus	0		H	sg n
Magileva	Magilevi	0		H	sg n
Kaarel	Kaarel	0		H	sg n
