text	root	ending	clitic	partofspeech	form
Ann	Ann	0		H	sg n
valda	valda	0		H	sg n
Lenki	Lenk	0		H	sg g
Jännes	Jännes	0		H	sg n
Meika	Meika	0		H	sg n
Hans	Hans	0		H	sg n
Lellep	Lellep	0		H	sg n
Ranti	Rant	0		H	sg g
Johnsi	Johns	0		H	sg g
Oja	Oja	0		H	sg n
Madavere	Madaver	0		H	sg g
Matvei	Matvei	0		H	sg n
vallast	vallast	st		H	sg n
Rimmel	Rimmel	0		H	sg n
Vildfluch	Vildfluch	0		H	sg n
Vildfluschile	Vildflusch	le		H	sg all
Alexander	Alexander	0		H	sg n
Madaverele	Madaver	le		H	sg all
Jaani	Jaani	0		H	sg n
aro	aru	0		S	sg g
aro	aru	0		S	sg n
aro	aru	0		S	sg p
Anni	Anni	0		H	sg n
pääva	päev	0		S	sg p
Meikas	Meikas	0		H	sg n
Jakob	Jakob	0		H	sg n
Vildfluschil	Vildflusch	l		H	sg ad
Dexlingiga	Dexling	ga		H	sg kom
Kranigul	Kranig	l		H	sg ad
elo	elu	0		S	sg g
elo	elu	0		S	sg n
elo	elu	0		S	sg p
Elbrecht	Elbricht	t		H	sg p
Johann	Johan	0		H	sg g
Kolu	Kolu	0		H	sg n
Karulast	Karulast	t		H	sg n
Jännesele	Jännes	le		H	sg all
Reegoldi	Reegoldi	0		H	sg n
Rassi	Rass	0		H	sg g
Navesti	Navesti	0		H	sg n
Koffil	Koff	l		H	sg ad
Frosch	Frosch	0		H	sg n
Terieni	Terien	0		H	sg g
säädusliku	seaduslik	0		A	sg p
Christian	Christian	0		H	sg n
Schönberg	Schönberg	0		H	sg n
Remmelil	Remmel	l		H	sg ad
Tamm	Tamm	0		H	sg n
Vannamoisa	Vannamois	0		H	sg g
Vanamõisal	Vanamõisal	l		H	sg n
põldo	põld	0		S	adt
põldo	põld	0		S	sg p
Remel	Remel	0		H	sg n
Lahmuse	Lahmuse	0		H	sg n
Mikko	Mikko	0		H	sg n
Käigu	Käigu	0		H	sg n
Tamme	Tamm	0		H	sg g
Eldringist	Eldringi	t		H	sg p
Käiki	Käik	0		H	sg g
Funkil	Funk	l		H	sg ad
Lõhavere	Lõhavere	0		H	sg n
Olustvere	Olustvere	0		H	sg n
Terien	Terien	0		H	sg n
Viljandi	Viljandi	0		H	sg n
keige	kõige	0		D	
Karro	Karro	0		H	sg n
Schönbergi	Schönberg	0		H	sg g
Freiberg	Freiberg	0		H	sg n
Varblane	Varblane	0		H	sg n
Taar	Taar	0		H	sg n
Himmelreich	Himmelreich	0		H	sg n
Eva	Eva	0		H	sg n
Marti	Marti	0		H	sg n
Toro	Toro	0		H	sg n
Sarkil	Sark	l		H	sg ad
linno	lind	0		S	sg g
