text	root	ending	clitic	partofspeech	form
nännu	näi	nud		V	nud
nännu	näge	nud		V	nud
nännu	näi=nud	0		A	
nännu	näi=nud	0		A	sg n
nännu	näi=nud	d		A	pl n
nännu	näinu	d		S	pl n
moistus	mõistus	0		S	sg n
palitod	palitu	t		S	sg p
keddagi	keegi	dagi		P	sg p
Koddar	kodar	0		S	sg n
tahap	taht	b		V	b
aggu	agu	0		S	sg n
aggu	agu	0		S	sg p
hobbusse	hobu	sse		S	sg ill
väljaminna	välja_mine	a		V	da
peksetud	peks	tud		V	tud
peksetud	peks=tu	d		S	pl n
peksetud	peks=tud	0		A	
peksetud	peks=tud	0		A	sg n
peksetud	peks=tud	d		A	pl n
süggisest	sügis	st		S	sg el
süggisest	sügisene	t		A	sg p
lõppep	lõppe	b		V	b
puddelid	pudel	d		S	pl n
seggamisse	segamine	se		S	adt
labba	laba	0		S	sg g
labba	laba	0		S	sg n
labba	laba	0		S	sg p
tallitanu	talita	nud		V	nud
tallitanu	talita=nu	d		S	pl n
tallitanu	talita=nud	0		A	
tallitanu	talita=nud	0		A	sg n
tallitanu	talita=nud	d		A	pl n
süggise	sügis	0		S	sg g
mõtsast	mets	st		S	sg el
mõtsast	metsane	t		A	sg p
elumaia	elu_maja	0		S	sg g
elumaia	elu_maja	0		S	sg n
elumaia	elu_maja	0		S	sg p
mõistnu	mõist	nud		V	nud
mõistnu	mõist=nu	d		S	pl n
mõistnu	mõist=nud	0		A	
mõistnu	mõist=nud	0		A	sg n
mõistnu	mõist=nud	d		A	pl n
rechnung	rehnung	0		S	sg n
läbbivaatamist	läbi_vaatamine	t		S	sg p
temmale	tema	le		P	sg all
väljatoonud	välja_too	nud		V	nud
lasknu	lask	nud		V	nud
lasknu	lask=nu	d		S	pl n
lasknu	lask=nud	0		A	
lasknu	lask=nud	0		A	sg n
lasknu	lask=nud	d		A	pl n
ettetulnud	ette_tule	nud		V	nud
äratasuma	ära_tasu	ma		V	ma
langetõbbi	lange_tõbi	0		S	sg n
jooksnu	jooks	nud		V	nud
jooksnu	jooks=nu	d		S	pl n
jooksnu	jooks=nud	0		A	
jooksnu	jooks=nud	0		A	sg n
jooksnu	jooks=nud	d		A	pl n
suggu	sugu	0		A	
suggu	sugu	0		D	
suggu	sugu	0		S	sg n
suggu	sugu	0		S	sg p
mahavõtnud	maha_võt	nud		V	nud
ostnu	ost	nud		V	nud
ostnu	ost=nu	d		S	pl n
ostnu	ost=nud	0		A	
ostnu	ost=nud	0		A	sg n
ostnu	ost=nud	d		A	pl n
laimaia	laimaja	0		S	sg g
laimaia	laimaja	0		S	sg n
temmamant	tema_mant	0		S	sg n
jaggu	jagu	0		S	sg n
jaggu	jagu	0		V	o
jaggu	jagu	0		S	sg p
hära	härra	0		S	sg g
hära	härra	0		S	sg n
sugga	suga	0		S	sg n
sugga	suga	0		S	sg p
tagganema	tagane	ma		V	ma
suggulaste	sugulane	te		S	pl g
häddalises	hädaline	s		A	sg in
häddalises	hädaline	s		S	sg in
süddamega	süda	ga		S	sg kom
kannap	kand	b		V	b
kodda	koda	0		S	sg n
kodda	koda	0		S	sg p
8½	8½	0		N	?
Langetõbbi	lange_tõbi	0		S	sg n
Odder	Oder	0		H	sg n
Odder	oder	0		S	sg n
joonu	joo	nud		V	nud
joonu	joo=nu	d		S	pl n
joonu	joo=nud	0		A	
joonu	joo=nud	0		A	sg n
joonu	joo=nud	d		A	pl n
moistnud	mõist	nud		V	nud
moistnud	mõist=nu	d		S	pl n
moistnud	mõist=nud	0		A	
moistnud	mõist=nud	0		A	sg n
moistnud	mõist=nud	d		A	pl n
parandap	paranda	b		V	b
tõendap	tõenda	b		V	b
nink	ning	0		J	
näidanu	näita	nud		V	nud
näidanu	näida=nu	d		S	pl n
näidanu	näida=nud	0		A	
näidanu	näida=nud	0		A	sg n
näidanu	näida=nud	d		A	pl n
müinu	müü	nud		V	nud
müinu	müü=nu	d		S	pl n
müinu	müü=nud	0		A	
müinu	müü=nud	0		A	sg n
müinu	müü=nud	d		A	pl n
öölda	ütle	da		V	da
öölda	ütle	da		V	ta
ajap	aja	b		V	b
piddune	pidune	0		A	sg n
koddus	kodu	s		S	sg in
jaanu	jää	nud		V	nud
jaanu	jäänu	d		S	pl n
jaanu	jäänud	0		A	
jaanu	jäänud	0		A	sg n
jaanu	jäänud	d		A	pl n
näggin	näge	in		V	sin
väljapärida	välja_päri	da		V	da
paggeda	page	da		V	da
veddasime	veda	sime		V	sime
Sobel	Sobel	0		H	sg n
½	½	0		N	?
väljavisanud	välja_viska	nud		V	nud
mahaarvata	maha_arva	ta		V	da
kervega	kirves	ga		S	sg kom
jakobi	jakobi	0		S	sg g
väggise	vägine	0		A	sg g
väggise	vägine	0		S	sg g
maksap	maks	b		V	b
temmast	tema	st		P	sg el
mahaminna	maha_mine	a		V	da
kaest	käest	0		K	
kaest	käsi	st		S	sg el
pesnu	peks	nud		V	nud
pesnu	peks=nu	d		S	pl n
pesnu	peks=nud	0		A	
pesnu	peks=nud	0		A	sg n
pesnu	peks=nud	d		A	pl n
Maddis	Madis	0		H	sg n
Maddis	madis	0		S	sg n
rabbandus	rabandus	0		S	sg n
teggemine	tegemine	0		S	sg n
hobbust	hobu	st		S	sg el
hobbust	hobune	t		S	sg p
moisas	mõis	s		S	sg in
tõusnu	tõus	nud		V	nud
tõusnu	tõus=nu	d		S	pl n
tõusnu	tõus=nud	0		A	
tõusnu	tõus=nud	0		A	sg n
tõusnu	tõus=nud	d		A	pl n
Kubbud	kubu	d		S	pl n
lännu	läinu	d		S	pl n
lännu	läinud	0		A	
lännu	läinud	0		A	sg n
lännu	läinud	d		A	pl n
lännu	mine	nud		V	nud
varastanu	varasta	nud		V	nud
varastanu	varasta=nu	d		S	pl n
varastanu	varasta=nud	0		A	
varastanu	varasta=nud	0		A	sg n
varastanu	varasta=nud	d		A	pl n
tedda	tema	da		P	sg p
ollu	ol=nud	0		A	
ollu	ol=nud	0		A	sg n
ollu	ol=nud	d		A	pl n
ollu	ole	nud		V	nud
ollu	olnu	d		S	pl n
piddamisse	pidamine	se		S	adt
teggemisse	tegemine	se		S	adt
koddu	kodu	0		S	sg g
koddu	kodu	0		S	sg n
koddu	kodu	0		S	sg p
Peddaja	pedajas	0		S	sg g
sissetulnud	sisse_tule	nud		V	nud
temma	tema	0		P	sg g
temma	tema	0		P	sg n
süddamest	süda	st		S	sg el
võip	või	b		V	b
palanu	põle	nud		V	nud
palanu	põlenu	d		S	pl n
palanu	põlenud	0		A	
palanu	põlenud	0		A	sg n
palanu	põlenud	d		A	pl n
löönuvad	löö	nud		V	nud
löönuvad	löö=nu	d		S	pl n
löönuvad	löö=nud	0		A	
löönuvad	löö=nud	0		A	sg n
löönuvad	löö=nud	d		A	pl n
kauplep	kauple	b		V	b
taggan	taga	n		V	n
räggin	rägin	0		S	sg n
viinu	vii	nud		V	nud
viinu	vii=nu	d		S	pl n
viinu	vii=nud	0		A	
viinu	vii=nud	0		A	sg n
viinu	vii=nud	d		A	pl n
maggasin	maga	sin		V	sin
maggasin	magasin	0		S	sg n
maias	maja	s		S	sg in
vabbandada	vabanda	da		V	da
2½	2½	0		N	?
lubbas	luba	s		V	s
labbidas	labidas	0		S	sg n
labbidas	labidas	s		S	sg in
vaussega	vaosed	ga		S	pl kom
palup	palu	b		V	b
moistnu	mõist	nud		V	nud
moistnu	mõist=nu	d		S	pl n
moistnu	mõist=nud	0		A	
moistnu	mõist=nud	0		A	sg n
moistnu	mõist=nud	d		A	pl n
läbbi	läbi	0		D	
läbbi	läbi	0		K	
läbbi	läbi	0		V	o
voida	või	da		V	da
voida	võid	a		V	da
voida	võit	0		V	o
voida	või	da		V	ta
Tannel	Tannel	0		H	sg n
liggi	ligi	0		D	
liggi	ligi	0		K	
väljamassetu	välja_maks	tu		V	tud
podrätschik	podrätsik	0		S	sg n
teene	teine	0		O	sg n
teene	teine	0		P	sg n
maharaiutud	maha_raiu	tud		V	tud
salanu	salga	nud		V	nud
salanu	sala=nu	d		S	pl n
salanu	sala=nud	0		A	
salanu	sala=nud	0		A	sg n
salanu	sala=nud	d		A	pl n
jäänu	jää	nud		V	nud
jäänu	jäänu	d		S	pl n
jäänu	jäänud	0		A	
jäänu	jäänud	0		A	sg n
jäänu	jäänud	d		A	pl n
ollo	ol=nud	0		A	
ollo	ol=nud	0		A	sg n
ollo	ol=nud	d		A	pl n
ollo	ole	nud		V	nud
ollo	olnu	d		S	pl n
väljamüüa	välja_müü	a		V	da
lubbadega	luba	dega		S	pl kom
heino	Heino	0		H	sg g
heino	Heino	0		H	sg n
moisapolitsei	mõisa_politsei	0		S	sg g
moisapolitsei	mõisa_politsei	0		S	sg n
äratasuda	ära_tasu	da		V	da
mõtsa	mets	0		S	adt
mõtsa	mets	0		S	sg g
mõtsa	mets	0		S	sg p
koggemata	koge	mata		V	mata
koggemata	koge=mata	0		A	
koggemata	kogemata	0		D	
peetri	peetri	0		S sg g	
ärra	ära	0		D	
ärra	ära	0		V	neg o
rbbl	rbl	0		Y	?
trotsip	trotsi	b		V	b
maia	maja	0		S	sg g
maia	maja	0		S	sg n
maia	maja	0		S	sg p
katte	kätte	0		K	
katte	käsi	tte		S	adt
luggemata	luge	mata		V	mata
luggemata	luge=mata	0		A	
söönu	söö	nud		V	nud
söönu	söönu	d		S	pl n
söönu	söönud	0		A	
söönu	söönud	0		A	sg n
söönu	söönud	d		A	pl n
liggidal	ligida	l		A	sg ad
liggidal	ligidal	0		D	
liggidal	ligidal	0		K	
jaggatud	jaga	tud		V	tud
jaggatud	jaga=tu	d		S	pl n
jaggatud	jaga=tud	0		A	
jaggatud	jaga=tud	0		A	sg n
jaggatud	jaga=tud	d		A	pl n
väljaantud	välja_and	tud		V	tud
lubbata	luba	ta		V	ta
arvanu	arva	nud		V	nud
arvanu	arva=nu	d		S	pl n
arvanu	arva=nud	0		A	
arvanu	arva=nud	0		A	sg n
arvanu	arva=nud	d		A	pl n
veddajale	vedaja	le		S	sg all
lubanu	luba	nud		V	nud
lubanu	luba=nu	d		S	pl n
lubanu	luba=nud	0		A	
lubanu	luba=nud	0		A	sg n
lubanu	luba=nud	d		A	pl n
kübbar	kübar	0		S	sg n
masma	maks	ma		V	ma
kogokonna	kogukond	0		S	sg g
kuddunud	kudu	nud		V	nud
kuddunud	kudu=nu	d		S	pl n
kuddunud	kudu=nud	0		A	
kuddunud	kudu=nud	0		A	sg n
kuddunud	kudu=nud	d		A	pl n
Keddagi	keegi	dagi		P	sg p
saanu	saa	nud		V	nud
saanu	saa=nud	0		A	
saanu	saa=nud	0		A	sg n
saanu	saa=nud	d		A	pl n
saanu	saanu	d		S	pl n
piddi	pida	i		V	s
piddi	pidi	0		K	
süsa	süsi	a		S	pl p
puddeli	pudel	0		S	sg g
otsip	otsi	b		V	b
mahasurunud	maha_suru	nud		V	nud
Kuulap	kuula	b		V	b
reedisel	reedene	l		A	sg ad
piira	piird	0		S	sg g
võlgo	võlg	u		S	pl p
võlgo	võlgu	0		D	
otstavki	otstavki	0		D	
oddavamalt	odavam	lt		C	sg abl
oddavamalt	odavamalt	0		D	
maial	maja	l		S	sg ad
pandnu	pan=nu	d		S	pl n
pandnu	pan=nud	0		A	
pandnu	pan=nud	0		A	sg n
pandnu	pan=nud	d		A	pl n
pandnu	pane	nud		V	nud
varrastanu	varasta	nud		V	nud
varrastanu	varasta=nu	d		S	pl n
varrastanu	varasta=nud	0		A	
varrastanu	varasta=nud	0		A	sg n
varrastanu	varasta=nud	d		A	pl n
podrätschiku	podrätsik	0		S	sg g
jätap	jät	b		V	b
võtnu	võt	nud		V	nud
võtnu	võt=nu	d		S	pl n
võtnu	võt=nud	0		A	
võtnu	võt=nud	0		A	sg n
võtnu	võt=nud	d		A	pl n
vahetanu	vaheta	nud		V	nud
vahetanu	vaheta=nu	d		S	pl n
vahetanu	vaheta=nud	0		A	
vahetanu	vaheta=nud	0		A	sg n
vahetanu	vaheta=nud	d		A	pl n
enamb	enam	0		C	sg n
enamb	enam	0		D	
kaenu	kae	nud		V	nud
kaenu	kae=nu	d		S	pl n
kaenu	kae=nud	0		A	
kaenu	kae=nud	0		A	sg n
kaenu	kae=nud	d		A	pl n
temmake	temake	0		P	sg n
öösesel	öine	l		A	sg ad
tullu	tul=nud	0		A	
tullu	tul=nud	0		A	sg n
tullu	tul=nud	d		A	pl n
tullu	tule	nud		V	nud
tullu	tulnu	d		S	pl n
tõuganu	tõuka	nud		V	nud
tõuganu	tõuga=nu	d		S	pl n
tõuganu	tõuga=nud	0		A	
tõuganu	tõuga=nud	0		A	sg n
tõuganu	tõuga=nud	d		A	pl n
väljamaksa	välja_maks	a		V	da
tallitanud	talita	nud		V	nud
tallitanud	talita=nu	d		S	pl n
tallitanud	talita=nud	0		A	
tallitanud	talita=nud	0		A	sg n
tallitanud	talita=nud	d		A	pl n
ostnod	ost	nud		V	nud
ostnod	ost=nu	d		S	pl n
ostnod	ost=nud	0		A	
ostnod	ost=nud	0		A	sg n
ostnod	ost=nud	d		A	pl n
teggi	sina	0	gi	P	pl g
teggi	tege	i		V	s
teggi	sina	0	gi	P	pl n
kaddunud	kadu	nud		V	nud
kaddunud	kadunu	d		S	pl n
kaddunud	kadunud	0		A	
kaddunud	kadunud	0		A	sg n
kaddunud	kadunud	d		A	pl n
vallutap	valluta	b		V	b
laggi	lagi	0		S	sg n
toidap	toit	b		V	b
massa	maks	0		S	adt
massa	maks	0		S	sg g
massa	maks	0		V	o
massa	maks	0		S	sg p
jätnu	jät	nud		V	nud
jätnu	jät=nu	d		S	pl n
jätnu	jät=nud	0		A	
jätnu	jät=nud	0		A	sg n
jätnu	jät=nud	d		A	pl n
maeasse	maja	sse		S	sg ill
ülesseantud	ülesse_and	tud		V	tud
äravaadata	ära_vaata	da		V	da
taggas	taga	s		V	s
maeast	maja	st		S	sg el
salgap	salga	b		V	b
pallelnu	palu	nud		V	nud
pallelnu	palu=nu	d		S	pl n
pallelnu	palu=nud	0		A	
pallelnu	palu=nud	0		A	sg n
pallelnu	palu=nud	d		A	pl n
teggemise	tegemine	0		S	sg g
muretsep	muretse	b		V	b
pakkunu	pakku	nud		V	nud
pakkunu	pakku=nu	d		S	pl n
pakkunu	pakku=nud	0		A	
pakkunu	pakku=nud	0		A	sg n
pakkunu	pakku=nud	d		A	pl n
seggi	segi	0		D	
Aggo	Ago	0		H	sg g
Aggo	Ago	0		H	sg n
naene	naine	0		S	sg n
uherdiga	oherdi	ga		S	sg kom
Nadel	Nadel	0		H	sg n
äraaeades	ära_aja	des		V	des
teggevad	tegev	d		A	pl n
väljamaksnud	välja_maks	nud		V	nud
Rbl	Rbl	0		Y	
Remel	Remel	0		H	sg n
litseks	lits	ks		A	sg tr
litseks	lits	ks		S	sg tr
es	ei	s		V	neg s
jüripaevast	jüripaeva	st		S	sg el
rbl	rbl	0		Y	
mahatõmmanud	maha_tõmba	nud		V	nud
maharaidunud	maha_raiu	nud		V	nud
mahakiskunud	maha_kisku	nud		V	nud
Haggijas	hagijas	0		S	sg n
Haggijas	hagijas	s		S	sg in
kättpiddi	kätt_pidi	0		D	
aeades	aja	des		V	des
joop	joo	b		V	b
April	April	0		S	sg n
Pragel	Pragel	0		H	sg n
Sugga	suga	0		S	sg n
Sugga	suga	0		S	sg p
käsnu	käski	nud		V	nud
käsnu	käski=nu	d		S	pl n
käsnu	käski=nud	0		A	
käsnu	käski=nud	0		A	sg n
käsnu	käski=nud	d		A	pl n
tulnuvad	tul=nud	0		A	
tulnuvad	tul=nud	0		A	sg n
tulnuvad	tul=nud	d		A	pl n
tulnuvad	tule	nud		V	nud
tulnuvad	tulnu	d		S	pl n
üts	üks	0		N	sg n
üts	üks	0		P	sg n
väljatükkinud	välja_tükki	nud		V	nud
pidanu	pida	nud		V	nud
pidanu	pida=nu	d		S	pl n
pidanu	pida=nud	0		A	
pidanu	pida=nud	0		A	sg n
pidanu	pida=nud	d		A	pl n
moisteti	mõist	ti		V	ti
Jürri	Jüri	0		H	sg g
Jürri	Jüri	0		H	sg n
lubbatud	luba	tud		V	tud
lubbatud	luba=tu	d		S	pl n
lubbatud	lubatu	d		A	pl n
lubbatud	lubatud	0		A	
lubbatud	lubatud	0		A	sg n
lubbatud	lubatud	d		A	pl n
kinniaeanud	kinni_aja	nud	V	nud	
Maggasivilja	magasi_vili	0		S	adt
Maggasivilja	magasi_vili	0		S	sg g
Maggasivilja	magasi_vili	0		S	sg p
aeast	aeg	st		S	sg el
piirt	piird	0		S	sg n
jobba	joba	0		S	sg g
jobba	joba	0		V	o
jobba	joba	0		S	sg n
jobba	joba	0		S	sg p
teatre	teater	0		S	sg g
Peddajat	pedajas	t		S	sg p
sigga	siga	0		A	sg n
sigga	siga	0		A	sg p
sigga	siga	0		S	sg n
sigga	siga	0		S	sg p
Maggasist	magas	st		S	sg el
Põdder	põder	0		S	sg n
olle	ole	0		V	o
langep	lange	b		V	b
Peap	pida	b		V	b
näddal	nädal	0		S	sg n
temä	tema	0		P	sg g
temä	tema	0		P	sg n
löönu	löö	nud		V	nud
löönu	löö=nu	d		S	pl n
löönu	löö=nud	0		A	
löönu	löö=nud	0		A	sg n
löönu	löö=nud	d		A	pl n
kündnu	künd	nud		V	nud
kündnu	künd=nu	d		S	pl n
kündnu	künd=nud	0		A	
kündnu	künd=nud	0		A	sg n
kündnu	künd=nud	d		A	pl n
perra	järele	0		D	
perra	järele	0		K	
piddanud	pida	nud		V	nud
piddanud	pida=nu	d		S	pl n
piddanud	pida=nud	0		A	
piddanud	pida=nud	0		A	sg n
piddanud	pida=nud	d		A	pl n
Petrel	Petrel	0		H	sg n
näitap	näita	b		V	b
igga	iga	0		P	sg g
igga	iga	0		P	sg n
igga	iga	0		P	sg p
igga	iga	0		S	sg n
igga	iga	0		S	sg p
iggavanna	igav_anna	0		S	sg g
iggavanna	igav_anna	0		S	sg n
Saddul	sadul	0		S	sg n
lubap	luba	b		V	b
taloperemees	talu_pere_mees	0		S	sg n
Prangel	Prangel	0		H	sg n
põggenes	põgene	s		V	s
päiva	päev	0		S	adt
päiva	päev	0		S	sg g
päiva	päev	0		S	sg p
sõimanu	sõima	nud		V	nud
sõimanu	sõima=nu	d		S	pl n
sõimanu	sõima=nud	0		A	
sõimanu	sõima=nud	0		A	sg n
sõimanu	sõima=nud	d		A	pl n
vastanu	vasta	nud		V	nud
vastanu	vasta=nud	0		A	
vastanu	vasta=nud	0		A	sg n
vastanu	vasta=nud	d		A	pl n
vastanu	vastanu	d		S	pl n
vabbandanu	vabanda=nu	0		S	sg g
vabbandanu	vabanda=nu	0		S	sg n
Jääp	jää	b		V	b
etse	et_see	0		J	
lubbab	luba	b		V	b
teesed	teine	d		O	pl n
teesed	teine	d		P	pl n
tembeldanu	tembelda	nud		V	nud
tembeldanu	tembelda=nu	d		S	pl n
tembeldanu	tembelda=nud	0		A	
tembeldanu	tembelda=nud	0		A	sg n
tembeldanu	tembelda=nud	d		A	pl n
Kogger	koger	0		S	sg n
näddala	nädal	0		S	sg g
iggeme	ige	0		S	sg g
Jummal	Jummal	0		S	sg n
peksnuvad	peks	nud		V	nud
peksnuvad	peks=nu	d		S	pl n
peksnuvad	peks=nud	0		A	
peksnuvad	peks=nud	0		A	sg n
peksnuvad	peks=nud	d		A	pl n
lööp	löö	b		V	b
ligga	liga	0		S	sg g
ligga	liga	0		S	sg n
ligga	liga	0		S	sg p
kaop	kadu	b		V	b
naeste	naine	te		S	pl g
kaebduses	kaebus	s		S	sg in
rahha	raha	0		S	sg g
rahha	raha	0		S	sg n
rahha	raha	0		S	sg p
rabba	raba	0		S	sg g
rabba	raba	0		V	o
rabba	raba	0		S	sg n
rabba	raba	0		S	sg p
päle	pea	le		S	sg all
päle	peale	0		D	
päle	peale	0		K	
mahakiskuda	maha_kisku	da		V	da
lubbavad	luba	vad		V	vad
lubbavad	lubav	d		A	pl n
kohtomees	kohtu_mees	0		S	sg n
Rebbane	rebane	0		S	sg n
kaes	käes	0		K	
kaes	käsi	s		S	sg in
kump	kumb	0		P	sg n
kõnelep	kõnele	b		V	b
maeaomaniku	maja_omanik	0		S	sg g
puddelit	pudel	t		S	sg p
jääp	jää	b		V	b
temmal	tema	l		P	sg ad
sõimelnuvad	sõimle	nud		V	nud
sõimelnuvad	sõimel=nu	d		S	pl n
sõimelnuvad	sõimel=nud	0		A	
sõimelnuvad	sõimel=nud	0		A	sg n
sõimelnuvad	sõimel=nud	d		A	pl n
seletanu	seleta	nud		V	nud
seletanu	seleta=nu	d		S	pl n
seletanu	seleta=nud	0		A	
seletanu	seleta=nud	0		A	sg n
seletanu	seleta=nud	d		A	pl n
teggime	tege	ime		V	sime
pesnuva	peks	nud		V	nud
pesnuva	peks=nu	d		S	pl n
pesnuva	peks=nud	0		A	
pesnuva	peks=nud	0		A	sg n
pesnuva	peks=nud	d		A	pl n
tõrelnu	tõrel=nu	d		S	pl n
tõrelnu	tõrel=nud	0		A	
tõrelnu	tõrel=nud	0		A	sg n
tõrelnu	tõrel=nud	d		A	pl n
tõrelnu	tõrele	nud		V	nud
ülles	üles	0		D	
hädda	häda	0		S	sg g
hädda	häda	0		S	sg n
hädda	häda	0		S	sg p
lubba	luba	0		S	sg n
lubba	luba	0		V	o
lubba	luba	0		S	sg p
olli	ole	i		V	s
suggulased	sugulane	d		S	pl n
palgide	palk	de		S	pl g
koddust	kodu	st		S	sg el
koddust	kodune	t		A	sg p
tagganeda	tagane	da		V	da
näddalad	nädal	d		S	pl n
Lubbas	luba	s		V	s
pagges	page	s		V	s
kogguni	kogu	ni		S	sg ter
kogguni	koguni	0		D	
piddajat	pidaja	t		S	sg p
elap	ela	b		V	b
segganu	sega=nu	0		S	sg g
segganu	sega=nu	0		S	sg n
kohtumaeas	kohtu_maja	s		S	sg in
nee	see	d		P	pl n
karvapiddi	karva_pidi	0		D	
paevad	päev	d		S	pl n
saddanu	sada=nu	0		S	sg g
saddanu	sada=nu	0		S	sg n
middagi	miski	dagi		P	sg p
maggama	maga	ma		V	ma
mahavoetud	maha_võt	tud		V	tud
moistetu	mõist	tud		V	tud
moistetu	mõiste=tu	d		S	pl n
moistetu	mõiste=tud	0		A	
moistetu	mõiste=tud	0		A	sg n
moistetu	mõiste=tud	d		A	pl n
täidap	täit	b		V	b
vabbandas	vabanda	s		V	s
vabandap	vabanda	b		V	b
ni	nii	0		D	
kaksipiddi	kaksi_pidi	0		D	
seggada	sega	da		V	da
maiaga	maja	ga		S	sg kom
tõmmanu	tõmba	nud		V	nud
tõmmanu	tõmma=nu	d		S	pl n
tõmmanu	tõmma=nud	0		A	
tõmmanu	tõmma=nud	0		A	sg n
tõmmanu	tõmma=nud	d		A	pl n
naese	naine	0		S	sg g
kirjutanu	kirjuta	nud		V	nud
kirjutanu	kirjutanu	d		S	pl n
kirjutanu	kirjutanud	0		A	
kirjutanu	kirjutanud	0		A	sg n
kirjutanu	kirjutanud	d		A	pl n
nõudnu	nõud	nud		V	nud
nõudnu	nõud=nu	d		S	pl n
nõudnu	nõud=nud	0		A	
nõudnu	nõud=nud	0		A	sg n
nõudnu	nõud=nud	d		A	pl n
hommen	homme	0		D	
süidlaseks	süüdlane	ks		S	sg tr
kasvatanu	kasvata	nud		V	nud
kasvatanu	kasvata=nu	d		S	pl n
kasvatanu	kasvata=nud	0		A	
kasvatanu	kasvata=nud	0		A	sg n
kasvatanu	kasvata=nud	d		A	pl n
seisnu	seis	nud		V	nud
seisnu	seis=nu	d		S	pl n
seisnu	seis=nud	0		A	
seisnu	seis=nud	0		A	sg n
seisnu	seis=nud	d		A	pl n
kinnivoetud	kinni_võt	tud		V	tud
poolesteggemise	poole+s_tegemine	0		S	sg g
söötnu	sööt	nud		V	nud
söötnu	sööt=nu	d		S	pl n
söötnu	sööt=nud	0		A	
söötnu	sööt=nud	0		A	sg n
söötnu	sööt=nud	d		A	pl n
Padda	pada	0		S	sg g
