text	root	ending	clitic	partofspeech	form
abbi	abi	0		S	sg p
Ans	Ans	0		H	sg n
Eller	Eller	0		H	sg n
Rives	Rives	0		H	sg n
kuddagi	kuidagi	0		D	
sääl	seal	0		D	
Mäiko	Mäiko	0		H	sg n
ärra	ära	0		D	
Adam	Adam	0		H	sg n
nemma	tema	d		P	pl n
Briggol	Briggo	l		H	sg ad
Briksi	Briks	0		H	sg g
Krõõt	Krõõt	0		H	sg n
Sõrra	Sõrra	0		H	sg n
Folge	Folge	0		H	sg n
Joseph	Joseph	0		H	sg n
Civil-Arrestanten	Civil-Arrestanten	0		H	sg n
tedda	tema	0		P	sg p
kissendanuva	kisenda	nuva		V	nuvad
piab	pida	b		V	b
Luhsinge	Luhsinge	0		H	sg n
Udderna	Udderna	0		H	sg n
Briggo	Briggo	0		H	sg n
Brettil	Brett	l		H	sg ad
toises	teine	s		O	sg in
Kõrtsist	Kõrtsist	0		H	sg n
piddanu	pida	nu		V	nud
Brett	Brett	0		H	sg n
Stamm	Stamm	0		H	sg n
vatatu	vaata	tu		V	tud
Vorsitze	Vorsitze	0		H	sg n
Murro	Murro	0		H	sg n
võtnuva	võt	nuva		V	nuvad
Luks	Luks	0		H	sg n
moisa	mõis	0		S	sg g
Sonsein	Sonsein	0		H	sg n
Voormann	Voormann	0		H	sg n
läbbi	läbi	0		K	
Mats	Mats	0		H	sg n
kumbgi	kumbki	0		P	sg n
Veder	Veder	0		H	sg n
valla	valla	0		H	sg n
Truusi	Truus	0		H	sg g
tahhame	taht	me		V	me
innimessed	inimene	d		S	pl n
Kirriko	Kirriko	0		H	sg n
Övvi	Övvi	0		H	sg n
Uus	Uus	0		H	sg n
Olli	Olli	0		H	sg n
Peter	Peter	0		H	sg n
rahha	raha	0		S	sg n
Just	Just	0		H	sg n
koddo	kodu	0		S	sg g
soitnuva	sõit	nuva		V nuvad	
rahhul	rahul	0		D	
Breegsil	Breegs	l		H	sg ad
pööranuva	pööra	nuva		V	nuvad
Vöörmanni	Vöörmann	0		H	sg g
Ihre	Ihre	0		H	sg n
Vallavannemb	Vallavannemb	0		H	sg n
Kõiv	Kõiv	0		H	sg n
lännuva	mine	va		V	nuvad
Besuchs	Besuchs	0		H	sg n
nenda	nõnda	0		D	
Leina	Leina	0		H	sg n
Moistetti	Moistetti	0		H	sg n
Breegsist	Breegsi	t		H	sg p
Tarto	Tarto	0		H	sg n
Ann	Ann	0		H	sg n
joosnu	jooks	nu		V	nud
Kaiserlikko	Kaiserlik	0		H	sg g
Hans	Hans	0		H	sg n
lükkanuva	lükka	nuva		V	nuvad
Gute	Gute	0		H	sg n
Kusta	Kusta	0		H	sg n
vallast	vallast	st		H	sg n
Herra	Herra	0		H	sg n
Pearahha	pea_raha	0		S	sg g
Metsast	Metsast	st		H	sg n
Soldatitele	Soldatitele	0		H	sg n
Kassopoja	Kassopoja	0		H	sg n
ni	nii	0		D	
Preeks	Preeks	0		H	sg n
Jakob	Jakob	0		H	sg n
pääl	peal	0		K	
Gemeindegliedern	Gemeinde	0		H	sg g
Veedler	Veedler	0		H	sg n
järrele	järele	0		D	
August	August	0		H	sg n
vallavannemb	valla_vanem	0		S	sg n
Barth	Barth	0		H	sg n
Johann	Johan	0		H	sg g
omma	oma	0		P	sg g
Kahl	Kahl	0		H	sg n
Vismann	Vismann	0		H	sg n
Vedlerist	Vedler	t		H	sg p
rehhe	rehi	0		S	sg g
Kammara	Kammara	0		H	sg n
Lohhoarro	Lohhoarro	0		H	sg n
Juhan	Juhan	0		H	sg n
Briegsi	Briegsi	0		H	sg n
Pensa	Pensa	0		H	sg n
Laurson	Laurson	0		H	sg n
Nolge	Nolge	0		H	sg n
Vällaotsa	Vällaotsa	0		H	sg n
pääle	peale	0		K	
Laikäp	Laikäp	0		H	sg n
temma	tema	0		P	sg n
Türna	Türna	0		H	sg n
ütlenuva	ütle	nuva		V	nuvad
Koggo	Koggo	0		H	sg n
Brik	Brik	0		H	sg n
Kerreverre	Kerreverre	0		H	sg n
Mihkli	Mihkli	0		H	sg n
Mõistus	Mõistus	0		H	sg n
Staube	Staube	0		H	sg n
Lieso	Lieso	0		H	sg n
Briggoka	Briggo	0		H	sg g
Kohtopäävas	kohtu_päev	s		S	sg in
Lusingele	Lusingele	0		H	sg n
Krono	kroonu	0		S	sg g
kääst	käest	0		K	
Koggokonna	Koggokonna	0		H	sg n
maksode	maks	de		S	pl g
Labja	Labja	0		H	sg n
ladiko	laadik	0		S	sg g
Pruksil	Pruksil	0		H	sg n
küssinu	küsi	nu		V	nud
Alle	Alle	0		H	sg n
Kruse	Kruse	0		H	sg n
Radisna	Radisna	0		H	sg n
Willem	Willem	0		H	sg n
Beerne	Beerne	0		H	sg n
Protokollo	Protokollo	0		H	sg n
Jõulus	Jõulus	0		H	sg n
sia	siia	0		D	
Pärn	Pärn	0		H	sg n
Karri	Karri	0		H	sg n
Trikkand	Trikkand	0		H	sg n
Zeit	Zeit	0		H	sg n
Kursi	Kursi	0		H	sg n
Truus	Truus	0		H	sg n
Adu	Adu	0		H	sg n
Langele	Lange	le		H	sg all
Nolje	Nolje	0		H	sg n
temmast	tema	st		P	sg el
Marri	Marri	0		H	sg n
Rivesil	Rives	l		H	sg ad
Türno	Türna	0		H	sg n
Lohhoarrol	Lohhoarro	l		H	sg ad
võlgasi	võlg	si		S	pl p
Kool	Kool	0		H	sg n
Laikäpp	Laikäp	0		H	sg g
Mauer	Mauer	0		H	sg n
vallavannemba	valla_vanem	0		S	sg g
Kohto	Kohto	0		H	sg n
Reinholdi	Reinhold	0		H	sg g
Reimand	Reimand	0		H	sg n
Reinhold	Reinhold	0		H	sg n
koolist	koolist	st		H	sg n
Füllung	Füllung	0		H	sg n
Jakobsonil	Jakobsoni	l		H	sg ad
Kaiserlik	Kaiserlik	0		H	sg n
temmal	tema	l		P	sg ad
Jakobsoni	Jakobsoni	0		H	sg n
annap	and	p		V	b
Konna	Konna	0		H	sg n
samma	sama	0		D	
Mihkel	Mihkel	0		H	sg n
päält	pealt	0		K	
kirri	kiri	0		S sg n	
Plaubrik	Plaubrik	0		H	sg n
Eisen	Eisen	0		H	sg n
Kärreverre	Kärreverre	0		H	sg n
Prants	Prants	0		H	sg n
Die	Die	0		H	sg n
Kangro	Kangro	0		H	sg n
Luhsingel	Luhsing	l		H	sg ad
vanna	vana	0		A	sg n
Hofgerichts	Hofgerichts	0		H	sg n
Vöörmündre	Vöörmündre	0		H	sg n
Koiv	Koiv	0		H	sg n
Manner	Manner	0		H	sg n
Saar	Saar	0		H	sg n
Koigo	Koigo	0		H	sg n
Breigs	Breigs	0		H	sg n
Gemäss	Gemäss	0		H	sg n
Eichelmann	Eichelmann	0		H	sg n
Langel	Lange	l		H	sg ad
Gemeindegerichts	Gemeinde	0		H	sg g
Maddisse	Maddisse	sse		H	sg n
Moistus	mõistus	0		S	sg n
Jaan	Jaan	0		H	sg n
kõnnitanuva	kõnnita	nuva	V	nuvad	
Priksi	Priksi	0		H	sg n
Tõnno	Tõnno	0		H	sg n
der	der	0		H	sg n
Laursoni	Laurson	0		H	sg g
Kohhus	Kohhus	0		H	sg n
Reimandi	Reimand	0		H	sg g
olle	ole	0		V	o
tulleva	tule	va		V	vad
Birk	Birk	0		H	sg n
Vou	Vou	0		H	sg n
Märt	Märt	0		H	sg n
Bradimaa	Bradimaa	0		H	sg n
Loritz	Loritz	0		H	sg n
Lohhoarrole	Lohhoarro	le		H	sg all
Prottokolli	Prottokolli	0		H	sg n
Kristian	Kristian	0		H	sg n
Kohl	Kohl	0		H	sg n
Kuusk	Kuusk	0		H	sg n
Kruus	Kruus	0		H	sg n
Breegs	Breegs	0		H	sg n
Laiwasche	Laiwa	0		H	sg g
Fritz	Fritz	0		H	sg n
mahha	maha	0		D	
vöörmöndre	vöör_münder	0		S	pl n
Luhsingi	Luhsingi	0		H	sg n
Resultat	Resultat	0		H	sg n
Urtheil	Urtheil	0		H	sg n
Ado	Ado	0		H	sg n
Trikkandi	Trikkand	0		H	sg g
Kärrevere	Kärrevere	0		H	sg n
Blekner	Blekner	0		H	sg n
Kol	Kol	0		H	sg n
hobbese	hobune	0		S	sg g
Seep	Seep	0		H	sg n
Lang	Lang	0		H	sg n
Gusta	Gusta	0		H	sg n
Vedler	Vedler	0		H	sg n
Lange	Lange	0		H	sg n
se	see	0		P	sg n
Karelson	Karelson	0		H	sg n
Truusil	Truus	l		H	sg ad
Vedleri	Vedler	0		H	sg g
Kuk	Kuk	0		H	sg n
Breegsi	Breegsi	0		H	sg n
Pichel	Pichel	0		H	sg n
Ihr	Ihr	0		H	sg n
Pallos	palu	s		V	s
Tallo	Tallo	0		H	sg n
eennimmetettu	eel_nimetatud	0		V	tud
Turhsil	Turhsil	0		H	sg n
kohhud	kohus	d		S	sg p
mütz	müts	0		S	sg n
Luhsingile	Luhsing	le		H	sg all
Compagnie	Compagnie	0		H	sg n
Johan	Johan	0		H	sg n
Koppa	Koppa	0		H	sg n
Voormannil	Voormann	l		H	sg ad
Rivesid	Rives	d		H	sg g
Kärkna	Kärkna	0		H	sg n
kvitung	kviitung	0		S	sg n
Preksil	Preksil	0		H	sg n
Livländischen	Livländischen	0		H	sg n
Koolis	Koolis	s		H	sg n
Kaal	Kaal	0		H	sg n
Se	Se	0		Y	sg n
Jürri	Jürri	0		H	sg n
appelationi	apellatsioon	0		S	sg g
õhta	õhtul	0		D	
Voormannile	Voormann	le		H	sg all
hobbene	hobune	0		S	sg n
Ojari	Ojari	0		H	sg n
Maddis	Maddis	0		H	sg n
Koikil	Koik	l		H	sg ad
Birki	Birk	0		H	sg g
Vöörmann	Vöörmann	0		H	sg n
Andres	Andres	0		H	sg n
kahhe	kaks	0		N	sg g
Lübek	Lübek	0		H	sg n
moisast	mõis	st		S	sg el
karranu	karga	nu		V	nud
Perka	Perka	0		H	sg n
Laasi	Laas	0		H	sg g
Kerraverre	Kerreverre	0		H	sg n
Kadri	Kadri	0		H	sg n
Mali	Mali	0		H	sg n
võttas	võt	s		V	ks
päävani	päev	ni		S	sg ter
Zir	Zir	0		H	sg n
Gemeindeglieder	Gemeinde	0		H	sg g
Briks	Brik	0		H	sg g
üttelnu	ütle	nu		V	nud
Von	Von	0		H	sg n
Mällo	Mällo	0		H	sg n
Kukk	Kukk	0		H	sg n
Birkil	Birk	l		H	sg ad
Koolmeistre	Koolmeistre	0		H	sg n
Kaiker	Kaiker	0		H	sg n
olna	ole	na		V	vat
Blantrik	Blantrik	0		H	sg n
Jacob	Jacob	0		H	sg n
Mäggi	Mäggi	0		H	sg n
Rikkard	Rikkard	0		H	sg n
Pirk	Pirk	0		H	sg n
Kärraverre	Kärraverre	0		H	sg n
Ihrel	Ihre	l		H	sg ad
Linnak	Linnak	0		H	sg n
Pruksiga	Pruksil	ga		H	sg kom
hobbesega	hobune	ga		S	sg kom
