text	root	ending	clitic	partofspeech	form
Piibo	Piibo	0		H	sg n
kige	kõik	0		P	sg g
Stamm	Stam	0		H	sg g
Kolga	Kolga	0		H	sg n
Ado	Ado	0		H	sg n
Vintile	Vint	le		H	sg all
temä	tema	0		P	sg n
perräst	pärast	0		K	
Kolbergi	Kolberg	0		H	sg g
Murro	Murro	0		H	sg n
ne	see	0		P	pl n
Padderniko	Paddernik	0		H	sg g
Nisama	nii_sama	0		D	
ütten	ühes	0		D	
innimiste	inimene	te		S	pl g
Annikov	Annikov	0		H	sg n
Murrile	Murrile	0		H	sg n
Sokla	Sokla	0		H	sg n
Lõhmust	Lõhmus	t		H	sg p
Tijo	Tijo	0		H	sg n
Trussile	Trussile	0		H	sg n
Vassili	Vassili	0		H	sg n
Kristian	Kristian	0		H	sg n
päival	päev	l		S	sg ad
Mats	Mats	0		H	sg n
maan	maa	n		S	sg in
Karristele	Karrist	le		H	sg all
Pakkal	Pakkal	0		H	sg n
Limmeister	Limmeister	0		H	sg n
Seddä	Seddä	0		H	sg n
Drees	Drees	0		H	sg n
een	ees	0		D	
Salle	Salle	0		H	sg n
Kragovitsiga	Kragovitsiga	ga		H	sg n
Urla	Urla	0		H	sg n
valla	valla	0		H	sg n
ollevat	ole	vat		V	vat
Süld	Süld	0		H	sg n
nännu	näge	nu		V	nud
Arjukene	Arjuke	0		H	sg g
es	ei	s		V	neg s
Nõvva	Nõvva	0		H	sg n
Rüütli	Rüütli	0		H	sg n
Timse	Timse	0		H	sg n
Patto	Patto	0		H	sg n
Klaos	Klaos	0		H	sg n
Iprus	Iprus	0		H	sg n
Arjuke	Arjuke	0		H	sg n
Völlile	Völli	le		H	sg all
peava	pida	va		V	vad
Peter	Peter	0		H	sg n
Mõõta	Mõõtu	ta		H	sg ab
Kallissele	Kallisse	le		H	sg all
kaivas	kaeba	s		V	s
perrält	päralt	0		K	
P.	P.	0		Y	sg n
rahhul	rahul	0		D	
käisi	käi	si		V	sin
tallun	talu	n		S	sg in
teenman	teeni	man		V	mas
päle	peale	0		K	
Hans	Hans	0		H	sg n
Sillaotsa	Sillaots	0		H	sg g
Emä	Emä	0		H	sg n
Valguta	Valguta	0		H	sg n
ütteldu	ütle	du		V	tud
Kõiv	Kõiv	0		H	sg n
Varrandus	Varrandus	0		H	sg n
Dora	Dora	0		H	sg n
essi	ise	0		P	sg n
Villemi	Villemi	0		H	sg n
Karl	Karl	0		H	sg n
kaop	kadu	p		V	b
Patenti	Patenti	0		H	sg n
Kiltre	Kiltre	0		H	sg n
Saks	Saks	0		H	sg n
Põhjatu	Põhjatu	0		H	sg n
Suka	Suka	0		H	sg n
Els	Els	0		H	sg n
M.	M.	0		Y	sg n
Kirepi	Kirepi	0		H	sg n
Tarto	Tarto	0		H	sg n
Karu	Karu	0		H	sg n
Vigla	Vigla	0		H	sg n
Ann	Ann	0		H	sg n
Kallas	Kallas	0		H	sg n
nõvva	nõud	0		V	n
sija	siia	0		D	
valda	valda	0		H	sg n
Raagale	Raag	le		H	sg all
Jännes	Jännes	0		H	sg n
Välli	Välli	0		H	sg n
middaägi	miski	daägi		P	sg p
eggä	iga	0		P	sg n
Moisa	Moisa	0		H	sg n
Praksi	Praks	0		H	sg g
Valgutast	Valguta	t		H	sg p
kattessa	kaheksa	0		N	sg n
Kusta	Kusta	0		H	sg n
minä	mina	0		P	sg n
Kolberg	Kolberg	0		H	sg n
vallast	valla	t		H	sg p
küinin	küün	n		S	sg in
ni	nii	0		D	
