text	root	ending	clitic	partofspeech	form
Tähkvere	Tähkvere	0		H	sg n
Juhan	Juhan	0		H	sg n
Kärner	Kärner	0		H	sg n
Org	Org	0		H	sg n
Petersellile	Petersell	le		H	sg all
Kanzvei	Kanzvei	0		H	sg n
An	An	0		Y	sg n
Kaupmehe	Kaupmehe	0		H	sg n
jago	jagu	0		S	sg n
jago	jagu	0		V	o
jago	jagu	0		S	sg p
Muurile	Muurile	0		H	sg n
Tomsonil	Tomson	l		H	sg ad
Summa	Summa	0		H	sg n
Rammi	Rammi	0		H	sg n
Mihkli	Mihkel	0		H	sg n
Tavid	Tavid	d		H	sg n
praego	praegu	0		D	
Sassile	Sass	le		H	sg all
Sonn	Sonn	0		H	sg n
Türk	Türk	0		H	sg n
tasko	tasku	0		S	adt
tasko	tasku	0		S	sg g
tasko	tasku	0		S	sg n
Niggulit	Niggulit	t		H	sg n
Niggul	Niggul	0		H	sg n
lei	löö	i		V	s
Karro	Karro	0		H	sg n
Meoke	Meoke	0		H	sg n
Herrmannile	Herrman	le		H	sg all
Niggulile	Niggul	le		H	sg all
anto	antud	0		A	sg g
Jakobson	Jakobson	0		H	sg n
R	R	0		Y	sg n
Tartun	Tarto	0		H	sg g
Ohna	Ohna	0		H	sg n
Raansilt	Raansilt	0		H	sg n
Joost	Joost	0		H	sg n
Rannu	Rannu	0		H	sg n
Raps	Raps	0		H	sg n
kaaro	kaard	0		S	sg g
Soonvaldid	Soonvald	d		H	sg g
Mägi	Mägi	0		H	sg n
Kerku	Kerku	0		H	sg n
Ketnerile	Ketnerile	0		H	sg n
Muddas	Muddas	0		H	sg n
Janusse	Janusse	sse		H	sg n
Nigul	Nigul	0		H	sg n
Kaarik	Kaarik	0		H	sg n
Sim	Sim	0		H	sg n
leito	leitu	0		S	sg g
leito	leitud	0		A	sg g
leito	leitu	0		S	sg n
Johanson	Johanson	0		H	sg n
Vosmi	Vosmi	0		H	sg n
Väikse	Väikse	0		H	sg n
Kellamehele	Kellamees	le		H	sg all
võlgo	võlg	u		S	pl p
võlgo	võlgu	0		D	
ükse	uks	0		S	sg g
ollid	ole	id		V	sid
Sulz	Sulz	0		H	sg n
tego	tegu	0		S	sg n
tego	tegu	0		S	sg p
Müllerson	Müllerson	0		H	sg n
Zeppe	Zeppe	0		H	sg n
Reialile	Reial	le		H	sg all
Kontrakti	Kontrakti	0		H	sg n
võeto	võetud	0		A	sg g
Kerge	Kerge	0		H	sg n
Väike-Rõngu	Väike-Rõngu	0		H	sg n
talo	talu	0		S	sg g
talo	talu	0		V	o
talo	talu	0		S	sg n
talo	talu	0		S	sg p
Paulmann	Paulman	0		H	sg g
Kenkmanil	Kenkman	l		H	sg ad
Kütti	Kütti	0		H	sg n
Põder	Põder	0		H	sg n
Volmril	Volmril	0		H	sg n
Sonvaldile	Sonvald	le		H	sg all
Vasmi	Vasmi	0		H	sg n
Meos	Meos	0		H	sg n
Taurson	Taurson	0		H	sg n
Kohto	kohtu	0		V	o
Kohto	kohus	0		S	sg g
Volkmanni	Volkman	0		H	sg g
Tomsoniga	Tomson	ga		H	sg kom
Haugassele	Haugas	le		H	sg all
Kristjan	Kristjan	0		H	sg n
Fritz	Fritz	0		H	sg n
Lütti	Lütti	0		H	sg n
Muni	Muni	0		H	sg n
Hermann	Hermann	0		H	sg n
Pastakuga	Pastakuga	ga		H	sg n
Riismandle	Riismandel	le		H	sg all
Mihkel	Mihkel	0		H	sg n
Peterselliga	Petersell	ga		H	sg kom
Ohnale	Ohna	le		H	sg all
Viio	Viio	0		H	sg n
Roiki	Roik	0		H	sg g
klopmisest	kloppimine	st		S	sg el
Liiso	Liiso	0		H	sg n
Herberi	Herberi	0		H	sg n
Seppale	Seppale	0		H	sg n
Lõsta	Lõsta	0		H	sg n
Kruusi	Kruusi	0		H	sg n
Alatskivi	Alatskivi	0		H	sg n
annava	and	vad		V	vad
Kurista	Kurista	0		H	sg n
Metsikule	Metsikule	0		H	sg n
Tartu	Tartu	0		H	sg n
Embak	Embak	0		H	sg n
Kahk	Kahk	0		H	sg n
Meets	Meets	0		H	sg n
Tamur	Tamur	0		H	sg n
Varik	Varik	0		H	sg n
Nahkrule	Nahkru	le		H	sg all
Muhly	Muhly	0		H	sg n
Treile	Treile	0		H	sg n
Kaup	Kaup	0		H	sg n
Suure	Suure	0		H	sg n
Rumbile	Rumbi	le		H	sg all
Lõhmuse	Lõhmus	0		H	sg g
Keiserliko	Keiserliko	0		H	sg n
Ärnitz	Ärnitz	0		H	sg n
Jan	Jan	0		H	sg n
Pild	Pild	0		H	sg n
Männ	Männ	0		H	sg n
Soonvald	Soonvald	0		H	sg n
Muuli	Muuli	0		H	sg n
Sculmann	Sculmann	0		H	sg n
Laurberg	Laurberg	0		H	sg n
Märt	Märt	0		H	sg n
Leppikuga	Leppik	ga		H	sg kom
Becman	Becman	0		H	sg n
Valgerist	Valgerist	0		H	sg n
Villemson	Villemson	0		H	sg n
Auril	Auril	0		H	sg n
Schulman	Schulman	0		H	sg n
Pangodi	Pangodi	0		H	sg n
Järiste	Järiste	0		H	sg n
Kaddai	Kaddai	0		H	sg n
Nigulil	Nigulil	l		H	sg n
Pörsa	Pörsa	0		H	sg n
Trei	Trei	0		H	sg n
Solomin	Solomin	0		H	sg n
Tomson	Tomson	0		H	sg n
Riismandel	Riismandel	0		H	sg n
Ränni	Ränni	0		H	sg n
Sonvald	Sonvald	0		H	sg n
Niguli	Nigul	0		H	sg g
Lillas	Lillas	0		H	sg n
Palupera	Palupera	0		H	sg n
Tamissaar	Tamissar	0		H	sg g
püssiluko	püssi_lukk	0		S	sg g
Koosa	Koosa	0		H	sg n
Veder	Veder	0		H	sg n
Vääsa	Vääsa	0		H	sg n
Kredit	Kredit	0		H	sg n
Maanus	Maanus	0		H	sg n
Kikkerpil	Kikkerpil	l		H	sg n
Keiserliku	Keiserliku	0		H	sg n
Herrmann	Herrmann	0		H	sg n
Lõstal	Lõstal	0		H	sg n
Laneman	Laneman	0		H	sg n
Auri	Auri	0		H	sg n
Kubbud	Kubbu	d		H	sg g
Pärsitzkile	Pärsitski	le		H	sg all
hakand	hakka	nud		V	nud
hakand	haka=nu	d		S	pl n
hakand	haka=nud	0		A	
hakand	haka=nud	0		A	sg n
hakand	haka=nud	d		A	pl n
Mattu	Mattu	0		H	sg n
Piip	Piip	0		H	sg n
Herrman	Herrman	0		H	sg n
Laurbergist	Laurberg	t		H	sg p
Aur	Aur	0		H	sg n
Kikkas	Kikkas	0		H	sg n
Päälegi	Päälegi	0		H	sg n
Sonni	Sonn	0		H	sg g
podis	pood	s		S	sg in
Samul	Samul	0		H	sg n
Laasil	Laas	l		H	sg ad
Rasina	Rasina	0		H	sg n
Kubu	Kubu	0		H	sg n
Jüri	Jüri	0		H	sg n
käsko	käsk	0		S	adt
käsko	käsk	0		S	sg p
Paursoni	Paurson	0		H	sg g
Suure-	Suure-	0		H	sg n
Lindeman	Lindeman	0		H	sg n
sis	siis	0		D	
Lõhmusse	Lõhmus	sse		H	sg ill
Orule	Orule	0		H	sg n
Laasile	Laas	le		H	sg all
Paap	Paap	0		H	sg n
Ristik	ristik	0		H	sg n
Väära	Väära	0		H	sg n
Endrikule	Endrik	le		H	sg all
Paursonil	Paurson	l		H	sg ad
Madis	Madis	0		H	sg n
kül	küll	0		D	
jo	ju	0		D	
Turk	Turk	0		H	sg n
Vosmil	Vosmi	l		H	sg ad
Mäele	Mäele	0		H	sg n
T	T	0		Y	sg n
Savisaar	Savisaar	0		H	sg n
jäägo	jää	gu		V	gu
üteldo	ütel=du	0		S	sg g
üteldo	ütel=du	0		S	sg n
Köstre	Köstre	0		H	sg n
Lanemanil	Laneman	l		H	sg ad
Müür	Müür	0		H	sg n
Seeperra	Seeperra	0		H	sg n
Stahlberg	Stahlberg	0		H	sg n
Kärnerile	Kärner	le		H	sg all
Vaikse	Vaikse	0		H	sg n
Kõnno	kõnd	0		S	sg g
Volkmannil	Volkman	l		H	sg ad
Plaks	Plaks	0		H	sg n
Timermanni	Timermanni	0		H	sg n
Rumpi	Rump	0		H	sg g
Haugas	Haugas	0		H	sg n
Kenkmani	Kenkman	0		H	sg g
perast	pärast	0		D	
Undi	Undi	0		H	sg n
tüdruko	tüdruk	0		S	sg g
Rosen	Rosen	0		H	sg n
Uint	Uint	0		H	sg n
Joh	Joh	0		H	sg n
saadeto	saadetud	0		A	sg g
Soonvaldi	Soonvald	0		H	sg g
C.	C.	0		Y	sg n
L.	L.	0		Y	sg n
Jak	Jak	0		H	sg n
Nigulile	Nigul	le		H	sg all
Meetsi	Meets	0		H	sg g
Krahv	Krahv	0		H	sg n
K	K	0		Y	sg n
üts	üks	0		N	sg n
värvito	värvitu	0		A	sg g
värvito	värvitu	0		A	sg n
Kenkmann	Kenkmann	0		H	sg n
peksetud	peks	tud		V	tud
Laijus	Laijus	0		H	sg n
Roik	Roik	0		H	sg n
Vedi	Vedi	0		H	sg n
Paulmannile	Paulmanni	le		H	sg all
Paursoniga	Paurson	ga		H	sg kom
Rattassep	Rattassep	0		H	sg n
Volkman	Volkman	0		H	sg n
Leppikule	Leppik	le		H	sg all
Mattul	Mattu	l		H	sg ad
Ärmal	Ärma	l		H	sg ad
Dros	Dros	0		H	sg n
Embaki	Embak	0		H	sg g
klopnu	kloppi	nu		V	nud
Kammerin	Kammerin	0		H	sg n
Arro	Arro	0		H	sg n
Lulbergi	Lulberg	0		H	sg g
Toots	Toots	0		H	sg n
Kenkmanni	Kenkmann	0		H	sg g
Beekmann	Beekman	0		H	sg g
Herrmanni	Herrman	0		H	sg g
külito	küli=tu	0		S	sg g
külito	küli=tu	0		S	sg n
toodo	toodu	0		S	sg g
toodo	toodud	0		A	sg g
toodo	toodu	0		S	sg n
Peeter	Peeter	0		H	sg n
Lehma	Lehma	0		H	sg n
Loov	Loov	0		H	sg n
Tavit	Tavit	0		H	sg n
Asmus	Asmus	0		H	sg n
Tamissar	Tamissar	0		H	sg n
Blachile	Blachile	0		H	sg n
Sonvaldil	Sonvaldil	l		H	sg n
otsma	otsi	ma		V	ma
II	II	0		H	sg n
Ullila	Ullila	0		H	sg n
Leppik	Leppik	0		H	sg n
Jaak	Jaak	0		H	sg n
Ernitz	Ernitz	0		H	sg n
pango	pane	gu		V	gu
Puidakoga	Puidakoga	ga		H	sg n
Janussel	Janussel	0		H	sg n
kindat	kinnas	t		S	pl n
Michail	Michail	0		H	sg n
Maggasi	Maggasi	0		H	sg n
Sooru	Sooru	0		H	sg n
Vidrik	Vidrik	0		H	sg n
K.	K.	0		Y	sg n
ago	agu	0		S	sg n
ago	agu	0		S	sg p
Otti	Otti	0		H	sg n
Rein	Rein	0		H	sg n
Loskit	Loskit	0		H	sg n
Karroga	Karro	ga		H	sg kom
Kamjast	Kamjast	st		H	sg n
mittu	mitu	0		P	sg n
Inventaar	Inventaar	0		H	sg n
Lauri	Lauri	0		H	sg n
Sonnile	Sonn	le		H	sg all
Laurbergi	Laurberg	0		H	sg g
Lallimäe	Lallimäe	0		H	sg n
Schulmann	Schulman	0		H	sg g
A.	A.	0		Y	sg n
Rattasep	Rattasep	0		H	sg n
Salomin	Salomin	0		H	sg n
Massakale	Massukas	le		H	sg all
Metsiko	Metsiku	0		H	sg n
Krasna	Krasna	0		H	sg n
Mik	Mik	0		H	sg n
Krassile	Kras	le		H	sg all
Peetso	Peetso	0		H	sg n
maksko	maks	ku		V	gu
Adam	Adam	0		H	sg n
Kellamees	Kellamees	0		H	sg n
Jakupi	Jakupi	0		H	sg n
Mõtsik	Mõtsik	0		H	sg n
Tamissaarele	Tamissar	le		H	sg all
mõisteto	mõiste=tu	0		S	sg g
mõisteto	mõiste=tu	0		S	sg n
tohtre	tohter	0		S	sg g
tappetas	tap	tas		V	takse
Kikkasse	Kikkas	sse		H	sg ill
Sillale	Silla	le		H	sg all
Kerstna	Kerstna	0		H	sg n
Jaskale	Jaska	le		H	sg all
Kanzei	Kanzei	0		H	sg n
kulo	kulg	0		S	sg g
kulo	kulu	0		S	sg g
kulo	kulu	0		V	o
kulo	kulu	0		S	sg n
kulo	kulu	0		S	sg p
H.	H.	0		Y	sg n
Silda	Sild	0		H	sg g
Vene	Vene	0		H	sg n
Arnitz	Arnitz	0		H	sg n
Korb	Korb	0		H	sg n
Vallavaneme	Vallavaneme	0		H	sg n
Timmermann	Timmerman	0		H	sg g
Ado	Ado	0		H	sg n
Tõnis	Tõnis	0		H	sg n
poodist	pood	st		S	sg el
Ulila	Ulila	0		H	sg n
tahava	taht	vad		V	vad
Paulmani	Paulman	0		H	sg g
Aurile	Aurile	0		H	sg n
Andressonil	Andresson	l		H	sg ad
Pedajas	Pedajas	0		H	sg n
Jakkil	Jakkil	0		H	sg n
kiriko	kirik	0		S	sg g
Mats	Mats	0		H	sg n
Maalmanni	Maalman	0		H	sg g
keita	köit	a		V	da
Kr	Kr	0		Y	sg n
Son	Son	0		H	sg n
Rumbil	Rumbi	l		H	sg ad
Jaksa	Jaksa	0		H	sg n
Aru	Aru	0		H	sg n
Eglon	Eglon	0		H	sg n
luko	lukk	0		S	sg g
Vedile	Vedi	le		H	sg all
Enok	Enok	0		H	sg n
Beckmanniga	Beckmann	ga		H	sg kom
Kõrtsimehel	Kõrtsimehe	l		H	sg ad
teeva	tege	vad		V	vad
Vastse	Vastse	0		H	sg n
peava	pida	vad		V	vad
tunnistand	tunnista	nud		V	nud
tunnistand	tunnista=nu	d		S	pl n
tunnistand	tunnista=nud	0		A	
tunnistand	tunnista=nud	0		A	sg n
tunnistand	tunnista=nud	d		A	pl n
Pärsitski	Pärsitski	0		H	sg n
Tammissaare	Tammissaare	0		H	sg n
Ropka	Ropka	0		H	sg n
käso	käsk	0		S	sg g
jaho	jahu	0		S	sg g
jaho	jahu	0		V	o
jaho	jahu	0		S	sg n
jaho	jahu	0		S	sg p
Hain	Hain	0		H	sg n
Orrul	Orrul	0		H	sg n
Nahkur	Nahkru	0		H	sg n
klopnud	klop	nud		V	nud
kohtu	kohtu	0		H	sg n
Kaibaja	Kaibaja	0		H	sg n
Undile	Undile	le		H	sg n
Siim	Siim	0		H	sg n
Lanemann	Laneman	0		H	sg g
Gilde	Gilde	e		H	sg n
Põrsa	Põrsa	0		H	sg n
M.	M.	0		Y	sg n
Remli	Remli	0		H	sg n
Karu	Karu	0		H	sg n
Ann	Ann	0		H	sg n
Kallas	Kallas	0		H	sg n
Lukke	Lukke	0		H	sg n
Vennesaar	Vennesaar	0		H	sg n
Lindemanni	Lindemanni	0		H	sg n
Vilmann	Vilmann	0		H	sg n
Glük	Glük	0		H	sg n
Pastaku	Pastak	0		H	sg g
Hans	Hans	0		H	sg n
Virkhaus	Virkhaus	0		H	sg n
Vabras	Vabras	0		H	sg n
Lint	Lint	0		H	sg n
Kalit	Kalit	0		H	sg n
Jaani	Jaan	0		H	sg g
asjo	asi	u		S	pl p
peideto	peidetud	0		A	sg g
Kanzveiga	Kanzvei	ga		H	sg kom
Ivan	Ivan	0		H	sg n
Johansonile	Johanson	le		H	sg all
Raansi	Raansi	0		H	sg n
Vasmile	Vasmile	0		H	sg n
elo	elu	0		S	sg g
elo	elu	0		S	sg n
elo	elu	0		S	sg p
Timmermannile	Timmerman	le		H	sg all
Timmermani	Timmermani	0		H	sg n
Kansveie	Kansveie	0		H	sg n
Ärnits	Ärnits	0		H	sg n
Muhli	Muhli	0		H	sg n
Kanzveid	Kanzvei	d		H	sg g
pääst	pea	st		S	sg el
Laurbergile	Laurberg	le		H	sg all
Konts	Konts	0		H	sg n
Krassi	Kras	0		H	sg g
Meeri	Meeri	0		H	sg n
pääle	peale	0		K	
keelnud	keela	nud		V	nud
Lillase	Lillase	0		H	sg n
Roosen	Roosen	0		H	sg n
Triin	Triin	0		H	sg n
R.	R.	0		Y	sg n
Arult	Arult	0		H	sg n
Maalmannil	Maalman	l		H	sg ad
Mihkle	Mihkel	le		H	sg all
Tomsonile	Tomsonile	0		H	sg n
Mihkelson	Mihkel	0		H	sg g
Uks	Uks	0		H	sg n
Pääle	Pääle	0		H	sg n
Luise	Luise	0		H	sg n
Saare	Saare	0		H	sg n
Killas	Killas	0		H	sg n
Ilves	Ilves	0		H	sg n
Massukas	Massukas	0		H	sg n
Paurson	Paurson	0		H	sg n
kanno	kann	0		S	adt
kanno	kann	0		S	sg g
kanno	kann	0		S	sg p
Janussele	Janussele	0		H	sg n
Kubbu	Kubbu	0		H	sg n
küla	küla	0		H	sg n
lagund	lagu	nud		V	nud
lagund	lagu=nu	d		S	pl n
lagund	lagu=nud	0		A	
lagund	lagu=nud	0		A	sg n
lagund	lagu=nud	d		A	pl n
Peddajas	Peddajas	0		H	sg n
Arrula	Arrula	0		H	sg n
rööknud	rööki	nud		V	nud
Lohmus	Lohmus	0		H	sg n
Jaanus	Jaanus	0		H	sg n
Jaagule	Jaagule	le		H	sg n
Paulmanile	Paulman	le		H	sg all
Thomson	Thomson	0		H	sg n
Leesikul	Leesik	l		H	sg ad
keiserliko	keiserlik	0		A	sg g
Nõo	Nõo	0		H	sg n
Sep	Sep	0		H	sg n
Müüri	Müür	0		H	sg g
säält	sealt	0		D	
Kikerpill	Kikerpill	0		H	sg n
Kubule	Kubu	le		H	sg all
hakkanud	hakka	nud		V	nud
Trigorov	Trigorov	0		H	sg n
Könn	Könn	0		H	sg n
Seepääle	Seepääle	0		H	sg n
Makarjev	Makarjev	0		H	sg n
Silla	Silla	0		H	sg n
Maalman	Maalman	0		H	sg n
üttelnud	ütle	nud		V	nud
Tiio	Tiio	0		H	sg n
P.K	P.K	0		Y	sg n
andko	and	ku		V	gu
Nigguli	Niggul	0		H	sg g
kaupm	kaupm	0		Y	?
Ilmatsal	Ilmatsal	0		H	sg n
linna	linna	0		H	sg n
Johannes	Johannes	0		H	sg n
T.	T.	0		Y	sg n
Meokel	Meoke	l		H	sg ad
Makkemats	Makkemats	0		H	sg n
Vana	Vana	0		H	sg n
kutsmise	kutsumine	0		S	sg g
Jakobsoni	Jakobsoni	0		H	sg n
Liisa	Liisa	0		H	sg n
Maanusse	Maanusse	sse		H	sg n
Sass	Sass	0		H	sg n
Põdder	Põdder	0		H	sg n
Seppal	Sepp	l		H	sg ad
Katri	Katri	0		H	sg n
päält	pealt	0		K	
Maalmann	Maalman	0		H	sg g
kokko	kokku	0		D	
kokko	kogu	0		S	adt
Sillakohtule	Sillakohtu	le		H	sg all
Kihelkonna	Kihelkonna	0		H	sg n
Sults	Sults	0		H	sg n
Peckmann	Peckmann	0		H	sg n
Metsiku	Metsiku	0		H	sg n
Ärma	Ärma	0		H	sg n
kosto	kostu	0		V	o
Mõisa	Mõisa	0		H	sg n
Gromovile	Gromov	le		H	sg all
Lukelt	Lukelt	0		H	sg n
Ebo	Ebo	0		H	sg n
Jaanusse	Jaanusse	e		H	sg n
Liisu	Liisu	0		H	sg n
Aland	Aland	0		H	sg n
Asmusele	Asmus	le		H	sg all
Sillakohtu	Sillakohtu	0		H	sg n
Kaebaja	Kaebaja	0		H	sg n
Lena	Lena	0		H	sg n
rentniko	rentnik	0		S	sg g
Vastse-Nõo	Vastse-Nõo	0		H	sg n
Lõhmust	Lõhmus	t		H	sg p
sääduse	seadus	0		S	sg g
Tamissarele	Tamissar	le		H	sg all
Luke	Luke	0		H	sg n
Krassiga	Kras	ga		H	sg kom
Piksonile	Piksonile	0		H	sg n
Palus	Palus	0		H	sg n
moistis	mõist	is		V	s
Lindemann	Lindemann	0		H	sg n
Rumbi	Rumbi	0		H	sg n
Villman	Villman	0		H	sg n
Gromov	Gromov	0		H	sg n
Kroon	Kroon	0		H	sg n
Seppa	Seppa	0		H	sg n
Lõstale	Lõsta	le		H	sg all
Glück	Glück	0		H	sg n
Schönbergi	Schönbergi	0		H	sg n
Lõhmus	Lõhmus	0		H	sg n
Zirkel	Zirkel	0		H	sg n
Beckmanni	Beckmann	0		H	sg g
Kaubale	Kaubale	0		H	sg n
Eliger	Eliger	0		H	sg n
paknud	pakku	nud		V	nud
Paulman	Paulman	0		H	sg n
Klattenbergi	Klattenbergi	0		H	sg n
Tamsoni	Tamsoni	0		H	sg n
Simun	Simun	0		H	sg n
näro	näru	0		A	sg g
näro	näru	0		A	sg n
näro	näru	0		A	sg p
näro	näru	0		S	sg g
näro	näru	0		S	sg n
näro	näru	0		S	sg p
Lulberg	Lulberg	0		H	sg n
Johan	Johan	0		H	sg n
Kütt	Kütt	0		H	sg n
kõvaste	kõvasti	0		D	
kaibus	kaebus	0		S	sg n
Krassil	Kras	l		H	sg ad
Jaanussel	Jaanus	l		H	sg ad
Karlovast	Karlovast	st		H	sg n
Juurik	Juurik	0		H	sg n
Timerman	Timerman	0		H	sg n
Juurikul	Juurik	l		H	sg ad
Tammur	Tammur	0		H	sg n
Prits	Prits	0		H	sg n
Haadmann	Haadmann	0		H	sg n
Voldemar	Vold	0		H	sg g
Sultsil	Sults	l		H	sg ad
Kenkman	Kenkman	0		H	sg n
Arnits	Arnits	0		H	sg n
Mihail	Mihail	0		H	sg n
Rappofi	Rappofi	0		H	sg n
Ramm	Ramm	0		H	sg n
Kaebajal	Kaebaja	l		H	sg ad
lino	lina	u		S	pl p
Armal	Armal	0		H	sg n
Haugasse	Haugas	sse		H	sg ill
Prangli	Prangli	0		H	sg n
J.	J.	0		Y	sg n
kõrvo	kõrv	u		S	pl p
kõrvo	kõrvu	0		D	
Ärm	Ärm	0		H	sg n
lõikanud	lõika	nud		V	nud
V.	V.	0		Y	sg n
paljo	palju	0		D	
Leppiku	Leppik	0		H	sg g
poodis	pood	s		S	sg in
Ulilast	Ulilast	st		H	sg n
Roseniga	Rosen	ga		H	sg kom
Loovile	Loov	le		H	sg all
Andres	Andres	0		H	sg n
Ilvesse	Ilves	sse		H	sg ill
Vold	Vold	0		H	sg n
Haage	Haage	0		H	sg n
Leesik	Leesik	0		H	sg n
Sulzile	Sulz	le		H	sg all
A.S	A.S	0		Y	sg n
Unt	Unt	0		H	sg n
Miina	Miina	0		H	sg n
Sild	Sild	0		H	sg n
