text	root	ending	clitic	partofspeech	form
Vallal	Valla	l		H	sg ad
Rüütli	Rüütli	0		H	sg n
Garn	Garn	0		H	sg n
Kaibas	kaeba	s		V	s
Maaheino	Maaheino	0		H	sg n
Mart	Mart	0		H	sg n
Koan	Koan	0		H	sg n
Mälkule	Mälku	le		H	sg all
Peetzmani	Peetzmani	0		H	sg n
Räissa	Räissa	0		H	sg n
Linasemnit	Linasemnit	t		H	sg n
Udelile	Udel	le		H	sg all
Kulla	Kulla	0		H	sg n
Kõivo	Kõiv	0		H	sg g
Roija	Roija	0		H	sg n
Viira	Viira	0		H	sg n
Harkson	Harkson	0		H	sg n
Karjamaa	Karjamaa	0		H	sg n
nisama	nii_sama	0		D	
Kohhut	Kohhut	0		H	sg n
Kessa	Kessa	0		H	sg n
Mihklipäivani	Mihklipäivani	0		H	sg n
Annok	Annok	0		H	sg n
Petsu	Petsu	0		H	sg n
Berga	Berga	0		H	sg n
Koolikohtumeest	Koolmeister	t		H	sg p
Rasva	Rasva	0		H	sg n
Paatz	Paatz	0		H	sg n
Januaril	Januaril	l		H	sg n
Lippule	Lipp	le		H	sg all
Kitzinge	Kitzinge	0		H	sg n
raudvarra	raud_vara	0		S	sg p
päivat	päev	t		S	pl n
Veskipois	Veski	0		H	sg g
sädusse	seadus	0		S	sg g
Lock	Lock	0		H	sg n
Valle	Valle	0		H	sg n
tullnu	tule	nu		V	nud
külvetu	külva	tu		V	tud
Kordile	Kordi	le		H	sg all
Grünthal	Grünthal	0		H	sg n
Natalie	Natalie	0		H	sg n
Vana	Vana	0		H	sg n
Kogukon	Kogukon	0		H	sg n
Kindit	Kindit	0		H	sg n
Magatsi	Magatsi	0		H	sg n
temmal	tema	l		P	sg ad
Klaosenile	Klaosen	le		H	sg all
Klaose	Klaos	0		H	sg g
Liisa	Liisa	0		H	sg n
jatnu	jät	nu		V	nud
Mirka	Mirka	0		H	sg n
Karl	Karl	0		H	sg n
Sapa	Sapa	0		H	sg n
Kogukonna	Kogukonna	0		H	sg n
Udre	Udre	0		H	sg n
Klaosonile	Klaosen	le		H	sg all
Bergmanile	Bergm	le		H	sg all
Naene	Naene	0		H	sg n
Krimanilt	Krimanilt	lt		H	sg n
Peterburgi	Peterburgi	0		H	sg n
Tomile	Tomile	le		H	sg n
Vierale	Vierale	0		H	sg n
Jaska	Jaska	0		H	sg n
Lüde	Lüde	0		H	sg n
selleperrast	selle_pärast	0		D	
Villo	Villo	0		H	sg n
Meijer	Meijer	0		H	sg n
om	ole	0		V	b
Kadernapäivani	Kadernapäivani	0		H	sg n
Vilup	Vilup	0		H	sg n
Niso	Niso	0		H	sg n
Verro	Verro	0		H	sg n
Aprilist	Aprilist	st		H	sg n
Liisu	Liis	0		H	sg g
Völmündrel	Völmündre	l		H	sg ad
Liva	Liva	0		H	sg n
Kõrtsimees	Kõrtsimees	0		H	sg n
Magatsisse	Magatsi	sse		H	sg ill
Virkus	Virkus	0		H	sg n
tunistas	tunnista	s		V	s
Magatsist	Magatsist	st		H	sg n
Jaan	Jaan	0		H	sg n
Pallu	Pallu	0		H	sg n
Kulutaja	Kulutaja	0		H	sg n
Kihelkon	Kihelkon	0		H	sg n
olle	ole	0		V	o
Ferdinand	Ferdinand	0		H	sg n
Loginale	Login	le		H	sg all
Lippu	Lipp	0		H	sg g
sunis	sund	s		V	ks
Hagel	Hagel	0		H	sg n
Piiri	Piir	0		H	sg g
Reinbaum	Reinbaum	0		H	sg n
Vidike	Vidik	0		H	sg g
Vallavölmünder	Vallavölmünder	0		H	sg n
Vassili	Vassili	0		H	sg n
Sillakohtu	Sillakohtu	0		H	sg n
Linast	Linan	t		H	sg p
Päkohtumees	Päkohtumees	0		H	sg n
Räisse	Räissa	sse		H	sg ill
Trat	Trat	0		H	sg n
Novmbr	Novmbr	0		H	sg n
Marjapäivani	Marjapäivani	0		H	sg n
söman	söö	man		V	mas
Mootse	Mootse	0		H	sg n
Kärik	Kärik	0		H	sg n
Villemsoni	Villemsoni	0		H	sg n
Kubjaga	Kubja	ga		H	sg kom
Kogukonnale	Kogukonnale	0		H	sg n
Redeli	Redeli	0		H	sg n
Müller	Müller	0		H	sg n
Mütti	Mütti	0		H	sg n
Haslava	Haslava	0		H	sg n
Kihelkonna	Kihelkonna	0		H	sg n
Tehvandi	Tehvand	0		H	sg g
Lena	Lena	0		H	sg n
Zirme	Zirme	0		H	sg n
Kitsingule	Kitsing	le		H	sg all
pantu	pane	tu		V	tud
Endri	Endri	0		H	sg n
Locki	Lock	0		H	sg g
Ots	Ots	0		H	sg n
Herr	Herr	0		H	sg n
Jugusi	Jugusi	0		H	sg n
Lillo	Lillo	0		H	sg n
Johan	Johan	0		H	sg n
Kärikule	Kärik	le		H	sg all
Se	Se	0		Y	sg n
Vallitsuse	Vallitsuse	0		H	sg n
Kiesaga	Kiesa	ga		H	sg kom
Task	Task	0		H	sg n
Sääg	Sääg	0		H	sg n
Mülleri	Müller	0		H	sg g
Radi	Radi	0		H	sg n
Klantzi	Klanz	0		H	sg g
Ramatu	Ramatu	0		H	sg n
Tikko	Tikko	0		H	sg n
Viks	Viks	0		H	sg n
Velli	Velli	0		H	sg n
Tanni	Tanni	0		H	sg n
Lockile	Lock	le		H	sg all
Annokale	Annok	le		H	sg all
päival	päev	l		S	sg ad
Haaslava	Haaslava	0		H	sg n
Velle	Velle	0		H	sg n
Linkile	Linkile	0		H	sg n
Riimile	Riim	le		H	sg all
Rosa	Rosa	0		H	sg n
Rattasepal	Rattasep	l		H	sg ad
Undritz	Undritz	0		H	sg n
Nerotile	Nerot	le		H	sg all
Kersa	Kersa	0		H	sg n
Peetsule	Peetsule	0		H	sg n
Särge	Särg	0		H	sg g
moistus	mõistus	0		S	sg n
J.	J.	0		Y	sg n
Ango	Ango	0		H	sg n
Vaka	Vaka	0		H	sg n
Jürri	Jürri	0		H	sg n
Rosenthalil	Rosenthal	l		H	sg ad
ann	and	0		V	o
Lenal	Lena	l		H	sg ad
Kitsing	Kitsing	0		H	sg n
paljo	palju	0		D	
keik	kõik	0		P	sg n
Saks	Saks	0		H	sg n
Vuksi	Vuksi	0		H	sg n
Kaiv	Kaiv	0		H	sg n
Alte	Alte	0		H	sg n
perrast	pärast	0		K	
Andres	Andres	0		H	sg n
Puhm	Puhm	0		H	sg n
ollun	ole	n		V	nud
jalla	jalg	0		S	sg g
Soole	Soole	0		H	sg n
Arju	Arju	0		H	sg n
lainab	laena	b		V	b
Endrik	Endrik	0		H	sg n
Rätsep	Rätsep	0		H	sg n
Võssa	Võsso	0		H	sg n
Päivale	Päiv	le		H	sg all
Obligatsion	Obligatsin	0		H	sg g
Kvitung	Kvitung	0		H	sg n
vienu	vii	nu		V	nud
Silm	Silm	0		H	sg n
üttelnu	ütle	nu		V	nud
linna	linna	0		H	sg n
Johannes	Johan	0		H	sg g
Tschernitschevi	Tschernitschevi	0		H	sg n
tassu	tasu	0		S	sg p
Kes	Kes	0		H	sg n
Hagelile	Hagel	le		H	sg all
Kohus	Kohus	0		H	sg n
Kaderna	Kaderna	0		H	sg n
Linnan	Linnan	0		H	sg n
Vuksiga	Vuks	ga		H	sg kom
Köhrad	Köhr	d		H	sg g
Sakna	Sakna	0		H	sg n
Sõssara	Sõssara	0		H	sg n
Ottase	Ottas	0		H	sg g
Lille	Lille	0		H	sg n
Patzman	Patzmn	0		H	sg g
Munna	Munna	0		H	sg n
Põdra	Põdra	0		H	sg n
Kuste	Kuste	0		H	sg n
Unikülla	Unikülla	0		H	sg n
Elloaija	Elloaija	0		H	sg n
Leena	Leena	0		H	sg n
Kreiskohus	Kreiskohus	0		H	sg n
rahha	raha	0		S	sg p
Kukele	Kukele	0		H	sg n
Livatile	Livad	le		H	sg all
Juha	Juha	0		H	sg n
Kartoflid	Kartoflid	d		H	sg n
Palzman	Palzman	0		H	sg n
Vikkatit	Vikkatit	t		H	sg n
Völmündrele	Völmündre	le		H	sg all
